	roi	task	n_boot	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm
0	1.0	ltm	0	diff_vonmises	-0.06212125294804368	-3.559285611987526	0.9369392620990232	190.1497000262145	0.9215033443169037	192.372701068539	-0.16839672164419994	-0.45091839015917046	0.2825216685149705	76.97440252011674
1	1.0	perception	0	diff_vonmises	0.06874225575031098	3.9386411287017333	9.107166181931106	0.7766210321553387	8.243853327648422e-15	2.7277799232978874	0.4873160674157431	-0.43413964713320613	0.9214557145489493	45.00166230426646
2	1.0	wm	0	diff_vonmises	-5.7473378147706755e-05	-0.00329298200222301	8.23479528238343	0.24088761720544855	0.007846557931040615	2.5335331331195845	-0.13506658789184972	-0.4034776896551017	0.268411101763252	47.052997728264785
3	2.0	ltm	0	diff_vonmises	0.0889181459783721	5.094634486688875	3.9502566368935574	0.47782268152116647	0.0474803785594033	1.8815945660920559	0.051022534082081294	-0.2933017551819071	0.3443242892639884	66.73678857638089
4	2.0	perception	0	diff_vonmises	-0.009211524049058548	-0.5277814508943138	8.26617538907412	1.1851357754036358	0.12113236285997103	2.549862047934314	0.8807470867139131	-0.4156433598283566	1.2963904465422698	46.45409432092134
5	2.0	wm	0	diff_vonmises	0.08149501880902446	4.6693206290963625	5.485702519621207	0.36514231504119304	0.06118439119398293	1.9279360229925284	0.0066806916463578725	-0.30625539952456865	0.3129360911709265	56.32147714240955
6	3.0	ltm	0	diff_vonmises	0.22747458859674435	13.033333873068175	4.309854564039026	0.4920221796690914	0.3386979613249998	1.1016195780367248	0.15484783495308102	-0.1699434416631371	0.3247912766162181	60.051952336316475
7	3.0	perception	0	diff_vonmises	0.05533926489917853	3.170706320079389	5.683450323067259	1.702310461650297	0.15848294431694923	2.1878781739146973	1.1744162247054908	-0.342080150207149	1.5164963749126397	55.90117946770792
8	3.0	wm	0	diff_vonmises	-0.10024478897734547	-5.743603326581451	5.892865006758857	0.33887774351549543	0.15965457779106906	1.2187029450874969	0.09445488628710097	-0.19701418120845124	0.29146906749555224	53.40573457287536
9	4.0	ltm	0	diff_vonmises	0.18262082772121063	10.463402679611077	0.6070212010509882	120.96046979845077	0.5950590510732331	122.32748559860177	-0.08785928076441252	-0.27131526866329736	0.18345598789888484	97.98848301582319
10	4.0	perception	0	diff_vonmises	-0.038837474176285705	-2.225223357249494	3.2214699595128633	1.9919925400141492	0.15537513672024744	3.8333500309308874	0.6500057475514156	-0.5594205225697025	1.209426270121118	72.1120947984951
11	4.0	wm	0	diff_vonmises	0.035766152080992285	2.0492495636639045	0.8508532222415092	108.99351812264186	0.8327003384940469	110.71977683075201	-0.15732992125909817	-0.33608628049292655	0.17875635923382838	78.88133267731516
12	5.0	ltm	0	diff_vonmises	0.27426565938043446	15.71426474787151	0.8292905697650365	123.77666732633082	0.8095049965473169	124.9486314128865	0.10959913972282465	-0.30150764156957877	0.4111067812924034	92.46930610863342
13	5.0	perception	0	diff_vonmises	0.03608515714017721	2.0675272071985216	3.1652855504471167	1.8964116040547492	1.6085704977848816e-13	2.961777889185509	0.8090699932039642	-0.46910107618445224	1.2781710693884165	77.19203176594831
14	5.0	wm	0	diff_vonmises	0.03570609845364899	2.0458087442726822	0.4615574186958595	149.0778737733253	0.44804848968256444	150.42783641023001	0.053501201621891425	-0.36674547305404914	0.42024667467594057	123.02568517387974
15	6.0	ltm	0	diff_vonmises	-0.3483021340571759	-19.956242276875994	0.0002721231476178299	3087.538183930371	2.6224702458931825e-30	3088.6107721268586	-0.036978167534073236	-0.3044190650134624	0.26744089747938915	176.5443222249529
16	6.0	perception	0	diff_vonmises	-0.20325683289081853	-11.645758681839757	1.5531595662592186	1.603371504959772	4.468211974075682e-18	2.6133318167218715	0.29338675905402034	-0.3841701613125658	0.6775569203665861	108.70679625794367
17	6.0	wm	0	diff_vonmises	-0.21292915254347644	-12.199941776038498	0.43752023467267626	137.91449815395944	0.4234617795713349	139.1818728234039	0.06325979685768601	-0.35832407948395684	0.42158387634164285	126.22627322084986
18	7.0	ltm	0	diff_vonmises	0.2839143605984359	16.26709460544573	0.8013992853034289	114.03591552301499	0.7830644680918333	115.20806782235162	0.047156729171817346	-0.2780210126561702	0.32517774182798753	92.09118950080719
19	7.0	perception	0	diff_vonmises	-0.03115423807487245	-1.785006355635966	1.5746586195042511	3.6006634597082385	0.4321765941394446	4.743691007482989	0.4956199311988243	-0.42974754360448647	0.9253674748033107	90.17576835324928
20	7.0	wm	0	diff_vonmises	0.20992923165964214	12.028058970521638	3.7869347013837382	0.38296375129658644	0.024818013156683874	1.795787082639348	-0.0071997358586282645	-0.281577258930867	0.2743775230722387	68.82623198718747
0	1.0	ltm	1	diff_vonmises	0.11175520146339267	6.403101382486641	2.903612317408031	0.7675824622266798	0.42535468563898443	2.0193725305532557	0.023144337530489834	-0.2862733635067851	0.30941770103727495	66.40712013685777
1	1.0	perception	1	diff_vonmises	0.06760370486310949	3.8734069681042125	7.140117077474695	0.996792570409669	0.3220224707841937	2.2456319513386886	0.5619641319675588	-0.38222974953100075	0.9441938814985595	48.37214804550226
2	1.0	wm	1	diff_vonmises	0.13851608146080793	7.936386862394602	3.33259244612736	0.37384381212329787	7.8317729387212e-11	1.7463141762094816	-0.018093825571841304	-0.2776033595258344	0.2595095339539931	75.18098777550958
3	2.0	ltm	1	diff_vonmises	0.12640228389785674	7.242317388161636	3.411338422541149	0.9922995361555299	0.9792608521835799	1.4784181128847707	0.19936660283485508	-0.18814599899303341	0.3875126018278885	59.75408158830945
