	roi	task	n_boot	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm
0	1.0	ltm	0	diff_vonmises	0.3773979906858135	21.623312063014666	0.0001617099744842904	4107.552251060535	2.759210956775605e-30	4109.16555826301	-0.15104799428979732	-0.36247509079635165	0.21142709650655434	175.58276362829554
1	1.0	perception	0	diff_vonmises	-0.015179021097973505	-0.8696938460539148	9.040095040730058	0.7188420062957347	1.2349128666796328e-18	2.4617235157762165	0.4578456787411059	-0.39179545411791455	0.8496411328590204	45.170621979536776
2	1.0	wm	0	diff_vonmises	-0.47142305214845476	-27.010551253282173	0.00016426127091586333	5477.218435728394	3.5509136070028756e-33	5479.0094920122665	-0.14185869904929405	-0.4282404624616447	0.28638176341235067	173.73869946979622
3	2.0	ltm	0	diff_vonmises	0.04722072766334284	2.7055484006461987	16.354389749946606	0.2305802390171043	0.1167478254759785	1.3115457808059265	0.1352102289547956	-0.2232833870934093	0.3584936160482049	32.94683205374591
4	2.0	perception	0	diff_vonmises	-0.015650886250134454	-0.8967297277720355	10.498805903329071	1.0001668757058575	6.189576953606488e-16	2.0285220704803733	0.9538805982490765	-0.3228493137175213	1.2767299119665978	41.87476141932956
5	2.0	wm	0	diff_vonmises	0.14060641529656234	8.056154168956722	0.0006145062995262508	1823.605425281176	1.099405550255797e-25	1824.7160702877406	0.0016144037415983803	-0.3550888903467353	0.3567032940883337	179.25100374864877
6	3.0	ltm	0	diff_vonmises	0.12734216732993703	7.296168742054107	6.566960193069461	0.25287361269840475	6.814545364820732e-19	0.4603686815725024	0.17990706012011176	-0.07326945069335648	0.25317651081346826	53.13036328184987
7	3.0	perception	0	diff_vonmises	0.022406469952044435	1.2837961620388423	2.68600075071465	4.148003695546836	1.0140724934356975	4.4284219210103055	1.0242445396449014	-0.3849953893261859	1.4092399289710873	68.59176763308216
8	3.0	wm	0	diff_vonmises	-0.28439881943915557	-16.294852052366767	1.6083229055892372	81.37396929738092	1.584074530481571	81.55174015325399	0.2585232315777617	-0.12869863205241572	0.3872218636301774	72.15163959596018
9	4.0	ltm	0	diff_vonmises	0.17250751890731733	9.883952767662533	3.2576326383292553	1.1977946628842702	0.8515341882490354	2.141557280548057	0.15062042041752066	-0.2870908425546956	0.43771126297221624	60.102070093802865
10	4.0	perception	0	diff_vonmises	-0.1170017912899528	-6.703708836384812	2.6029027839931906	3.1659654547075458	0.44024497317629985	4.495444048191364	0.8511971129790568	-0.5435937462656308	1.3947908592446876	74.60385658559682
11	4.0	wm	0	diff_vonmises	-0.24208276397729694	-13.870320668760753	1.3068587203098025	291.0767453770079	1.2928474001837988	292.3236504570408	0.24737393746644898	-0.3771443702836734	0.6245183077501224	74.57609476494244
12	5.0	ltm	0	diff_vonmises	-0.006404577800035415	-0.366955277505211	2.0118990184523824	0.8175726404592113	2.430795238271067e-16	1.2927180456883895	0.21752846813634585	-0.1981716804067647	0.41570014854311055	96.74865391325116
13	5.0	perception	0	diff_vonmises	0.025132089081943157	1.4399626347421586	2.1153464784580396	1.9800601514646605	2.1193035711252834e-13	2.240875469324244	0.699890591084797	-0.3412800028688519	1.0411705939536489	94.45016104820826
14	5.0	wm	0	diff_vonmises	-0.0019136646731297247	-0.10964490917361547	0.5982037001467271	98.3055175008139	0.5829318612840614	98.88397943691473	0.1321378680031593	-0.2032489367310264	0.3353868047341857	113.19154435010209
15	6.0	ltm	0	diff_vonmises	0.5545485788708303	31.773293104276235	0.8878898645329208	103.3613986922369	0.8755131992677291	103.74857519608601	0.12069724267956161	-0.13161529158976748	0.2523125342693291	93.14852303191662
16	6.0	perception	0	diff_vonmises	-0.09816803798654938	-5.624614259709223	0.8356080709352203	183.0374867626787	0.8245433269069333	183.3942767666667	0.2766014791342002	-0.19275269543573792	0.4693541745699381	99.1502709126449
17	6.0	wm	0	diff_vonmises	-0.38899589458391526	-22.28782300757422	0.6817424328568298	127.70795982469167	0.6680253743890211	128.2783759180356	0.17462158253380977	-0.2106347862259561	0.3852563687597659	106.78458606904569
18	7.0	ltm	0	diff_vonmises	0.22124467466102551	12.67638609782175	2.812814952132974	0.4976412956737971	0.14677984090632118	0.9034021335455382	0.14848526589772892	-0.12880238201431435	0.2772876479120433	77.06757444841338
19	7.0	perception	0	diff_vonmises	-0.1714790795921587	-9.825027535418618	0.9582244947026485	160.40968801364417	0.9374581255833916	160.23869751129013	0.6890841117506525	-0.23739403400482928	0.9264781457554818	97.59204183320522
20	7.0	wm	0	diff_vonmises	-0.0787291187141031	-4.510846227102534	1.4366590457206574	0.6080415889418906	2.1959510384651505e-13	1.0007364759126214	0.09730796345243681	-0.14477101209776724	0.24207897555020405	112.45307110074924
0	1.0	ltm	1	diff_vonmises	-0.16936547740470825	-9.70392705050809	8.62747021389829	0.20154945817310158	5.840044216824974e-20	2.8930144395860293	-0.22791151488315178	-0.460437541034501	0.23252602615134924	46.255065516509916
1	1.0	perception	1	diff_vonmises	0.036157057866099525	2.071646815337797	12.395298458244035	0.6880339155442374	1.1841540135063568e-18	3.244314865502562	0.4398998046246112	-0.5163487477748762	0.9562485523994874	38.50756566944554
2	1.0	wm	1	diff_vonmises	0.11976734798006328	6.862163562732311	10.023549934803532	0.2852709651905509	7.504272687406517e-34	3.4675867500505753	-0.19629643394768487	-0.5518835711712694	0.35558713722358454	42.87053635647308
3	2.0	ltm	1	diff_vonmises	0.12282496388662067	7.037352049550117	8.75123718869542	0.4644827732332491	0.2893597243966876	1.6180593252533428	0.203036474493766	-0.2852296377906238	0.4882661122843898	43.587422390693945
