	roi	task	ang_dist_bin	subj	0	vexpl	norm	0_norm	0_adj	1_adj	2_adj	3_adj	4_adj	5_adj	6_adj	7_adj	8_adj	9_adj	10_adj	11_adj	12_adj	13_adj	14_adj
304	6.0	perception	160.0	131.125	0.2562911041406175	0.5643312936278029	1.1205503501016851	0.21762871861309602	0.24386393683408586	0.061664861024609566	0.0628696884130771	0.02304184602311019	-0.06987376768973674	-0.2148445803309704	-0.37745858463481824	-0.5373759989884027	-0.4903939955314188	-0.47878453393381254	-0.469293546777069	-0.4438550830348571	-0.45527673839571003	-0.41377643010214005	-0.2672201226646901
305	6.0	perception	180.0	131.125	0.26468117128837526	0.5593682144925441	1.1205503501016851	0.20733458108673697	0.23232883742492932	0.10770825731443308	0.06273537024204268	0.04751687551296579	-0.03367896523149307	-0.22418435759986347	-0.35712260477862134	-0.4959991036479435	-0.45168779159253597	-0.47431285147469543	-0.49723704753178943	-0.540261413441565	-0.46380294299572894	-0.447487020844737	-0.27579715360834367
306	6.0	wm	-160.0	131.125	0.17341403800130195	0.5583923754694545	0.9187063163743201	0.19797660427636332	0.18188235684303422	0.06154583221886447	0.0820455601469691	0.12693259783318742	0.08992758407398734	-0.054929465376138374	-0.20867446490670435	-0.2575216206276035	-0.3543735971047807	-0.33282528634510894	-0.32609120616132026	-0.3429200390423197	-0.37916801686661317	-0.3401034185709851	-0.18185909687066287
307	6.0	wm	-140.0	131.125	0.10964423848483229	0.549214152552541	0.9187063163743201	0.12491806498540163	0.11476301533134627	0.02581803067809442	0.06533850434277451	0.14326123593298745	0.08899663331497318	-0.12458505790081965	-0.20503378818851092	-0.27150500331469685	-0.3376611680678219	-0.3666054280153826	-0.31445686195556616	-0.31647830735192783	-0.34511155034121693	-0.3036292155963196	-0.11517759438821797
308	6.0	wm	-120.0	131.125	0.16989455144725382	0.5608505095342158	0.9187063163743201	0.20875177815538942	0.19178157714572708	0.1139940578306762	0.13215205621213594	0.25712854375114685	0.19751980139040345	0.023550443012342298	-0.12429822134662528	-0.24188795411522807	-0.33891989466373523	-0.3397430886176321	-0.2991234864363334	-0.24940170444773593	-0.2652206381004147	-0.27068263311314456	-0.15888070876561888
309	6.0	wm	-100.0	131.125	0.13519984415583966	0.5555096712507906	0.9187063163743201	0.15738093479556625	0.14458685887358172	-0.030337268066490616	-0.007981877602438667	0.11945681894764723	0.20632245509221162	-0.028806717841264894	-0.13473286888884095	-0.1985720898399775	-0.20215583775315307	-0.21898479645345512	-0.21167872941599142	-0.2568121046614095	-0.19283250639782099	-0.24129002954872397	-0.1547834295171981
310	6.0	wm	-80.0	131.125	0.09742019712038233	0.5606234695360227	0.9187063163743201	0.10713512185234172	0.09842571315127879	-0.01853039937927073	0.02551364171895161	0.1821905536775788	0.2528230606542731	0.12291046500239566	0.016449125900525694	-0.09566867530504901	-0.13892511592104415	-0.1288729439583153	-0.16961621047514147	-0.1594924310802107	-0.14606390824086804	-0.16941889589622125	-0.0958328757636678
311	6.0	wm	-60.0	131.125	0.13479822465022437	0.5580549291398469	0.9187063163743201	0.13849355336198294	0.1272349022507777	0.03044622797145559	0.1030540335097817	0.2799624748828947	0.3218164266794786	0.17430855715095644	0.02903233553736978	-0.09275617279287178	-0.13084011906603116	-0.1649103651837046	-0.16553390910513577	-0.15931971501776826	-0.1511376301844034	-0.1164198152503803	-0.060772365335256075
312	6.0	wm	-40.0	131.125	0.2356799279846588	0.560317436196981	0.9187063163743201	0.24877316370498703	0.22854947684019433	0.09328663799416921	0.15486780783910312	0.377637641233006	0.518461102858687	0.3977872857846199	0.20001124576063564	0.11127841233296598	0.04709362263260708	-0.038863361496396034	-0.01578524911263769	-0.012247855851823546	-0.006111853664372796	-0.004456723384289599	0.05412111053937899
313	6.0	wm	-20.0	131.125	0.20548076219796466	0.5543595621615748	0.9187063163743201	0.23197346235278324	0.2131154850947225	0.07201936427876779	0.16073579850163114	0.3738044971085506	0.5454704040303963	0.41285121896626004	0.2193433799099658	0.2020583874153642	0.16060815735735254	0.129192439593304	0.076655393353557	0.10221936136109692	0.06535198887714422	0.06171538737040329	0.09122713975696227
314	6.0	wm	0.0	131.125	0.08927989800972627	0.5622626219006689	0.9187063163743201	0.11750790387551445	0.10795525351434157	0.007627026342475585	0.1382877909198674	0.3654814494094101	0.38031401599745557	0.41204171141587626	0.17913407584398752	0.12523675462685652	0.1135474709287352	0.06823573869951034	0.04402121464530884	0.09801082650461844	0.08461828604022426	0.10071701041709592	0.12930937175527563
315	6.0	wm	20.0	131.125	0.042685066350680444	0.5560467055868287	0.9187063163743201	0.07121042093197845	0.0654214635018827	-0.07511398131924087	0.053154629160847636	0.273484356074494	0.3349095234933238	0.34197730951660604	0.20920663061342745	0.08080297853201357	0.09227842322413522	0.051996937936541435	0.037083730201828514	0.09510451308325656	0.0427105831541615	0.03533940574505308	0.16841769965534947
316	6.0	wm	40.0	131.125	0.12602194098910835	0.5596836941670722	0.9187063163743201	0.14828043335291377	0.1362261707160433	-0.0663424980932215	0.11893113525599587	0.31727980112664655	0.38803395789002887	0.39194062334394897	0.3241617958195211	0.12708493104000912	0.11141997300660723	0.08000790020784071	0.03290744543000127	0.01797929679170834	-0.06098647015996156	-0.07516639751346632	0.09179910653630952
