	roi	task	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm
0	1.0	ltm	diff_vonmises	-0.06065761813110329	-3.475425514228439	5.964521373996533	0.26951778825529554	0.0018762855148411197	2.7131581067866364	-0.1760925522412688	-0.4314618329061282	0.2553692806648594	55.65062728764093
1	1.0	perception	diff_vonmises	0.016303076461011264	0.9340974742950238	13.93224317917713	0.6030463737898872	6.396365014508068e-19	2.96349952337995	0.4179942966650149	-0.4716555979956905	0.8896498946607054	36.301563209264714
2	1.0	wm	diff_vonmises	0.04312312619303893	2.4707731302711835	7.254737515484094	0.32680426264023227	2.3936391071561013e-25	3.1489809553866386	-0.1565832734128242	-0.5011757125121377	0.3445924390993135	50.51185877589759
3	2.0	ltm	diff_vonmises	0.09256718448856073	5.30370899260339	5.392481395567231	0.6082057995183434	0.3416703733340451	1.76500059135533	0.16493551873246726	-0.291329127186853	0.45626464591932026	53.706423797966096
4	2.0	perception	diff_vonmises	-0.001975944322937156	-0.11321327025713403	6.991623653339154	1.214827226710784	0.26718241728166997	2.5786342400686024	0.7301732252459261	-0.42979384986874986	1.159967075114676	49.32997189164851
5	2.0	wm	diff_vonmises	0.08798063111990928	5.040918842068152	3.431295390897604	0.6074410923614929	2.916873840442318e-11	2.0269238631896105	0.10655442049196562	-0.32214597525336613	0.42870039574533175	74.06381598782727
6	3.0	ltm	diff_vonmises	0.05098191304684071	2.9210484490869204	3.3848485471062344	0.7980351449752333	0.6205645115689645	1.3030600313197271	0.2084139591900082	-0.17645949707895345	0.38487345626896163	63.779406490889784
7	3.0	perception	diff_vonmises	-0.03076292552317951	-1.7625857979534658	4.575711311505122	1.6384145502257885	0.2663313420019262	2.188281493093761	0.9082132387100535	-0.32942928044230996	1.2376425191523635	60.96557275386701
8	3.0	wm	diff_vonmises	-0.10957462908850499	-6.278163788482758	1.3984002307748018	173.17671889908752	1.3819694228759931	173.91065720347947	0.20622179348484337	-0.24482659040342014	0.4510483838882635	73.03390587335443
9	4.0	ltm	diff_vonmises	-0.0789619507463294	-4.524186519884556	1.1769961930525779	129.47358475097332	1.1524362288625987	130.81801202204971	0.09246141495174243	-0.34362839966557956	0.436089814617322	76.14850549155801
10	4.0	perception	diff_vonmises	-0.06457399282439656	-3.6998172551459856	3.256104282542251	1.8972791566267786	0.07730149948644369	3.624625328487152	0.6792650048651715	-0.5448453941184559	1.2241103989836275	73.62782968785473
11	4.0	wm	diff_vonmises	-0.11253825969701292	-6.447967314386051	1.0748221634051043	285.6464201920118	1.0620313343067718	287.4300588487538	0.05614121562491903	-0.42729816049607194	0.48343937612099097	78.3503047619385
12	5.0	ltm	diff_vonmises	-0.05456359853906928	-3.126263911334854	2.296657420357834	0.9220207963508178	9.684895239256513e-15	1.64449710729707	0.2550839325065764	-0.2565000127500671	0.5115839452566435	90.73219156090684
13	5.0	perception	diff_vonmises	-0.0361179256216072	-2.069404702885513	1.815556863470863	2.4340286029533638	0.17258091917243082	3.335727313670325	0.5578788967691275	-0.41394263835974043	0.9718215351288679	93.99837915852572
14	5.0	wm	diff_vonmises	-0.0010500662947802116	-0.06016436689984631	0.4475665464883333	139.7178705827855	0.43392786279602785	140.60027096048267	0.14563145743193928	-0.3129263796913193	0.4585578371232586	127.90703600383941
15	6.0	ltm	diff_vonmises	0.27244055768739495	15.609694123678166	0.7645794091130136	119.85110513992328	0.752392083461332	120.38110758721923	0.12275683685736993	-0.16932495168921946	0.2920817885465894	99.51241286231914
16	6.0	perception	diff_vonmises	-0.15241016987117262	-8.732459488490129	0.7029071600940839	226.59604580700747	0.6912544955107103	227.3872066578457	0.27938862640046125	-0.3059000381647259	0.5852886645651871	105.56920363514861
17	6.0	wm	diff_vonmises	0.14725774345135142	8.437247200382673	0.27006514805452453	122.24290278889701	0.2581719634288727	122.85726208555224	0.13286691651789084	-0.27176585706941303	0.4046327735873039	148.46309444038897
18	7.0	ltm	diff_vonmises	-0.018611502139413608	-1.066360522987102	0.8392563192396371	135.68695045205894	0.8243681903943394	136.71074245332943	0.07000216088763267	-0.25315716936924915	0.3231593302568818	90.88368452256998
19	7.0	perception	diff_vonmises	-0.08783161579249597	-5.032380892724609	0.825174123319477	159.67366503417728	0.8005277956807143	160.4875197643049	0.5042491829607698	-0.38926432788548126	0.8935135108462511	99.52917654078752
20	7.0	wm	diff_vonmises	-0.09276500131823162	-5.31504306206019	0.9046334689143444	120.93302196731734	0.8881181998426215	121.87847656635616	0.077465647463967	-0.2379715863128844	0.3154372337768514	87.84244715586149
