	roi	task	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm	tr	roi_labels
0	1.0	ltm	diff_vonmises	1.5067293912533464	86.32923498713248	1.0541703406291716	75.75961790328577	1.0806803594177465	74.20071486928305	0.3184178759352374	0.1789777735465492	0.1394401023886882	27.78121629299659	0	V1
0	1.0	ltm	diff_vonmises	0.04135435475369625	2.369429991873568	0.11256070758320577	2.165883434760678	0.1125071842206679	0.30510208645546355	0.3303908569524403	0.2637870322129019	0.06660382473953841	173.47383417294986	1	V1
0	1.0	ltm	diff_vonmises	0.34109076513520437	19.543061273135216	0.18980175048351217	2.6186327316966196	0.18980123769687782	1.066209292195505	0.2960432286124933	0.20253512993543638	0.09350809867705695	166.1880557265378	2	V1
0	1.0	ltm	diff_vonmises	-0.016967502860888706	-0.9721663028050729	0.4691282874168203	2.072728565726452	0.46914444745311257	0.8579911307388729	0.2927280620260737	0.11454988741851962	0.17817817460755409	153.82175668028106	3	V1
0	1.0	ltm	diff_vonmises	-0.012765054956908477	-0.7313837742834067	1.6272361763335317	2.4519584795902447	1.6272140194162599	1.904799818756002	0.2490208019929242	0.009611358465864778	0.23940944352705942	106.64537716256048	4	V1
0	1.0	ltm	diff_vonmises	0.10814560600265598	6.196286796836849	3.102534705201571	0.39898716073820695	0.0043386686108307015	0.029226800594699634	0.26168330293551245	-0.004093594674429496	0.26577689760994194	77.97668089741822	5	V1
0	1.0	ltm	diff_vonmises	0.19917972745981816	11.41215774801357	4.845526736202065	0.27785439465216083	1.0888654543153404e-19	0.22934772132196865	0.20040344459721796	-0.03648717100705819	0.23689061560427616	62.05416737554452	6	V1
0	1.0	ltm	diff_vonmises	0.061547814555443385	3.526430012280763	5.553272731237843	0.3233884739056492	2.3116970621801556e-14	0.4449944468061533	0.22560704806742793	-0.07081861364729664	0.29642566171472456	57.87813119658884	7	V1
0	1.0	ltm	diff_vonmises	-0.028347386084790607	-1.6241855828863805	5.4006959926758995	0.390607907806869	0.4895414449060982	0.8317204076191453	0.14924139803809647	-0.137960284281573	0.28720168231966947	53.273852146706304	8	V1
0	1.0	ltm	diff_vonmises	0.08226607673035052	4.713498993748476	2.117759335812471	0.9734117008088116	0.5882863000218324	1.7268303310020279	0.06503524827909662	-0.19060449685203534	0.25563974513113197	73.27803250177342	9	V1
0	1.0	ltm	diff_vonmises	-0.15608980564901725	-8.943287088705965	0.8307135672605643	101.9811635872274	0.8149732259417165	102.99321216366152	-0.003719439555066373	-0.2235130035046229	0.21979356394955651	87.98457277932197	10	V1
0	1.0	ltm	diff_vonmises	-0.07113312549592289	-4.075627874490813	0.832521516656783	97.95005423268488	0.8119511128227855	99.26239528370117	-0.016787514352234467	-0.28565651902525424	0.2688690046730198	87.44180429581962	11	V1
0	1.0	ltm	diff_vonmises	0.1210417740506572	6.9351827978787846	0.8290951382129363	114.5648316728944	0.8102712523551813	116.24328105897702	-0.1011847512015791	-0.33933621118346835	0.23815145998188925	83.68243805891416	12	V1
0	1.0	ltm	diff_vonmises	-0.2345575827637011	-13.439159545150575	0.801815497940775	121.30737828115129	0.782667857208904	123.32842856616413	-0.16342700212266692	-0.39457556391728943	0.2311485617946225	82.73474681587221	13	V1
0	1.0	ltm	diff_vonmises	-0.21578449961366458	-12.363541112205324	0.5368276176552904	40.97729345513992	0.506436425986773	42.61366103307807	-0.17222243983482066	-0.29783937275484096	0.1256169329200203	97.518047747278	14	V1
0	1.0	perception	diff_vonmises	-0.32883339830938124	-18.840765886071885	0.19157435161078074	2.4338274620427933	0.19150972727812507	0.4707598872244077	0.37496022747538216	0.2556071618086653	0.11935306566671688	166.5624808128775	0	V1
0	1.0	perception	diff_vonmises	-0.5805336309201761	-33.26212691713152	0.12975497809857645	2.2115187478188996	0.12986000040636575	0.20143018716289002	0.3627072746800581	0.2798097508106161	0.08289752386944199	164.31388877058322	1	V1
0	1.0	perception	diff_vonmises	-0.4420657934687945	-25.328504232863835	0.47747364689938954	2.4160545144236103	0.4774722697925786	0.933228275470469	0.3596356455646025	0.13840139075992575	0.22123425480467673	150.17738821047647	2	V1
0	1.0	perception	diff_vonmises	-0.05412908441320382	-3.101368085783947	15.010100618138207	1.431877537015411	15.011084409319231	0.8737199540190844	0.8552228240827735	7.867310838617195e-14	0.8552228240826948	34.968213254071316	3	V1
0	1.0	perception	diff_vonmises	-0.02264917435795381	-1.2977021001666793	12.026874339903355	0.7607127192504863	0.46963336187721216	0.7325082383641885	0.8643281297966068	-0.13839516457892087	1.0027232943755275	38.308537011259034	4	V1
0	1.0	perception	diff_vonmises	-0.023534815538588934	-1.3484456019800555	15.092095820847737	0.7351537305742111	0.15810743340154523	0.9383165807495578	0.955488808488009	-0.16068861385915825	1.1161774223471672	34.63522719152792	5	V1
0	1.0	perception	diff_vonmises	-0.008232470143637349	-0.4716857941978787	12.395707225308824	0.8104034302778688	0.027424577056080014	1.191049291375831	0.9310828054458509	-0.19100254552696577	1.1220853509728166	38.43882596725476	6	V1
0	1.0	perception	diff_vonmises	-0.029138274904393316	-1.6695001743136992	15.469597184026409	0.7408934550529822	2.9174486301684016e-18	1.430004372375366	0.9249645456603584	-0.2275922645065207	1.152556810166879	34.44347028362415	7	V1
0	1.0	perception	diff_vonmises	-0.01618532774910773	-0.9273509700598495	12.52182210421757	0.7539120441389314	1.7556614839954175e-24	1.5068344973404508	0.8134385995708562	-0.23982015865912096	1.053258758229977	38.30946193742608	8	V1
0	1.0	perception	diff_vonmises	0.009109993111990395	0.5219641567103003	14.52328645698696	0.7269030530176956	3.235834346514823e-11	1.6330647863322352	0.8348586517212043	-0.2599103331255462	1.0947689848467506	35.563885266472795	9	V1
0	1.0	perception	diff_vonmises	-0.006402060571303532	-0.36681105092280497	15.171257472548593	0.7017021561492385	5.267530980626913e-21	1.786892931273407	0.7963773986076431	-0.2843928427880573	1.0807702413957005	34.782774424222254	10	V1
0	1.0	perception	diff_vonmises	-0.011691219879197051	-0.6698575564374392	13.236969815716595	0.7459701977825649	1.4872662197006163e-15	2.112649531249651	0.7356765785049955	-0.3362386159157462	1.0719151944207417	37.25647699481863	11	V1
0	1.0	perception	diff_vonmises	0.007113131756166487	0.4075524287488191	14.576593263818589	0.6668339740954137	1.801673303377449e-17	1.9971091310270666	0.6884639034439508	-0.31784979009669756	1.0063136935406485	35.49417826342412	12	V1
0	1.0	perception	diff_vonmises	-0.004478142517559606	-0.2565786663142546	15.264768158854606	0.6961691506190066	4.719086089155297e-17	2.056538560664434	0.7484674574794506	-0.3273082775887771	1.0757757350682278	34.67265746161061	13	V1
0	1.0	perception	diff_vonmises	-0.034775246035896906	-1.9924748293859391	13.061645583017901	0.719214931428961	2.2287661769788576e-21	1.9256311079316168	0.7202127990226801	-0.3064737093942028	1.026686508416883	37.50299480719502	14	V1
0	1.0	wm	diff_vonmises	0.3941227905185283	22.58157250663033	3.160331647392434e-29	1649.5721568129284	0.00024813808746859017	1647.5032954682424	0.3943276028565492	0.2642033447501717	0.1301242581063775	31.82235028330347	0	V1
0	1.0	wm	diff_vonmises	0.6135917033263543	35.15621494484341	1.8355318359183498e-28	1452.7275613987867	0.00019474188500284874	1450.7595562799283	0.3581804218621585	0.2682506853079474	0.0899297365542111	49.31505552234191	1	V1
0	1.0	wm	diff_vonmises	-1.2358357629744705	-70.80817338976713	1.0320246882392186	19.022056705671517	1.1324642952708643	17.592015549040568	0.2932807830185502	0.1658531710698936	0.1274276119486566	83.20914886781998	2	V1
0	1.0	wm	diff_vonmises	-0.005738552971468988	-0.3287948657774305	10.192845253676062	2.5234948398082153	10.192868899975174	2.1326157288708902	0.4913663118644207	6.890810344202928e-10	0.4913663111753397	42.51197897874272	3	V1
0	1.0	wm	diff_vonmises	-0.02327988724785754	-1.3338392868426625	8.472436263177027	0.49073567418865754	0.8861117575958581	0.3517892981889414	0.44826354228163723	-0.06420570000275157	0.5124692422843888	44.633268294168516	4	V1
0	1.0	wm	diff_vonmises	-0.036293506474032296	-2.07946474469278	10.309303139576185	0.3965042783749779	0.1586158196851819	0.4704666751731823	0.4142387155912976	-0.07826459392919505	0.49250330952049265	41.824531445008745	5	V1
0	1.0	wm	diff_vonmises	0.006505603860474175	0.3727436443891855	7.4915751652804765	0.4172450994906377	0.21020564617192444	0.7456843455914175	0.3025683989399243	-0.12290665168020132	0.42547505062012564	48.34401749099186	6	V1
0	1.0	wm	diff_vonmises	0.0006591961975002241	0.03776915998783511	9.75469876230414	0.2840355413870733	0.05489169711517338	0.86691091616702	0.2034928266135589	-0.13995098212886073	0.34344380874241964	43.04770260861034	7	V1
0	1.0	wm	diff_vonmises	0.04621219667829123	2.64776383169457	2.8634606338297983	0.5615563122995456	0.3086201857873225	1.4756837689841666	0.04580799889441911	-0.20940443241549975	0.2552124313099189	69.93348427335098	8	V1
0	1.0	wm	diff_vonmises	-0.028237988979055568	-1.6179175904368164	2.878033030504551	0.45115797605849944	0.12382361009517394	1.729999685461664	-0.021902149992293785	-0.25875084795534964	0.23684869796305585	73.63159067123374	9	V1
0	1.0	wm	diff_vonmises	0.03207743618458402	1.837901710976895	0.8955133464483972	112.7806604887328	0.8769571189182019	114.12746325710306	-0.02989741206611285	-0.2909511559372415	0.2610537438711287	83.46250078821731	10	V1
0	1.0	wm	diff_vonmises	0.17522183923041154	10.039471866422417	0.7903405503338786	91.32896226921078	0.7722371100040663	92.66525800855086	-0.08293128261911775	-0.2678836335330068	0.18495235091388906	85.58724474432941	11	V1
0	1.0	wm	diff_vonmises	0.05746475060042954	3.292487680176476	0.6711883329855386	72.7657254420202	0.6548684661154847	74.14150173320142	-0.15377102513548024	-0.25077372196097514	0.0970026968254949	84.60318820094287	12	V1
0	1.0	wm	diff_vonmises	-0.2752316953119972	-15.769614529608045	7.345012002671593	0.20515636093899198	7.2129790551928e-17	1.7946333248629545	-0.06786493326209636	-0.28562467385861523	0.21775974059651887	50.188447534381226	13	V1
0	1.0	wm	diff_vonmises	0.2630930935112016	15.074123877232555	2.517539849574595	0.3172260201272162	0.04105952524721384	1.7476372476311792	-0.10195172957685975	-0.2680802622157472	0.16612853263888747	81.62509225489421	14	V1
0	2.0	ltm	diff_vonmises	-1.0905348553426253	-62.48304462304218	0.027879263987981687	1.4437669084897016	4.654148538254807	0.09088366884478871	0.22924986711541992	0.16040084742804184	0.06884901968737808	35.92570094823948	0	V2
0	2.0	ltm	diff_vonmises	-0.8158676753597689	-46.745774439264345	0.057103239630490014	1.3955074542439871	2.8117977255453814	0.11559085302040091	0.21753864461830855	0.1620166778882292	0.055521966730079336	44.962447537760745	1	V2
0	2.0	ltm	diff_vonmises	1.2704429061661184	72.79101663565346	0.5452412689932705	7.398333300906351	0.5690081564943118	6.4576108937295436	0.21118002766005195	0.09713056230153527	0.11404946535851668	130.33297248029734	2	V2
0	2.0	ltm	diff_vonmises	0.009125940825140469	0.5228778933666849	1.2718037718816488	1.3597115559230697	1.2718762820422342	0.800593419415566	0.2193371275258844	0.017241137024249537	0.20209599050163488	118.08268427990829	3	V2
0	2.0	ltm	diff_vonmises	0.06258687979763185	3.585964065296901	1.2039753732029763	0.8477335517157458	6.1778167744005545e-09	0.7921962123781982	0.1959374797628497	-0.09709852094959098	0.2930360007124407	120.5164581384055	4	V2
0	2.0	ltm	diff_vonmises	-0.03610389836776421	-2.068601000442151	2.929485168118992	0.5652603900297366	1.7285162981441588e-16	0.5839020378038169	0.2722941826633558	-0.09188847273488138	0.3641826553982372	80.30075001142762	5	V2
0	2.0	ltm	diff_vonmises	-0.023690897731884843	-1.357388452913056	1.7740193058826674	1.2888285203324188	0.4595748746793346	1.48414128674846	0.26318884836818307	-0.13511766377121176	0.39830651213939483	87.89745703223232	6	V2
0	2.0	ltm	diff_vonmises	-0.033094317991591723	-1.8961647467820728	3.1755477170997612	0.6352971677686627	7.567393409506173e-15	1.0047706131977523	0.2698202837908854	-0.1591643862714689	0.4289846700623543	77.06487711236284	7	V2
0	2.0	ltm	diff_vonmises	0.05973373143285982	3.4224907056708114	3.1275741673751574	0.5854043933389038	5.40477042710401e-13	1.0594703508031171	0.22394060915241393	-0.16786588651119286	0.3918064956636068	77.67046844919511	8	V2
0	2.0	ltm	diff_vonmises	0.03407685442245675	1.9524599374884861	2.5318461856839574	0.6255766672879194	1.94804842628923e-17	1.1402760291872334	0.18995913715202284	-0.17913225654104156	0.36909139369306443	86.44266676529236	9	V2
0	2.0	ltm	diff_vonmises	-0.0565663832520268	-3.24101502266064	3.4799902979981865	0.5900162994770917	6.394958888788821e-18	1.2336344151041492	0.22377333201723376	-0.19594025565176387	0.41971358766899763	73.53408428772354	10	V2
0	2.0	ltm	diff_vonmises	-0.0352334970050088	-2.018730675873831	3.0597278321589116	0.6113750263445727	0.04918305871620528	1.4243580471272121	0.16696452669322304	-0.2169805050072441	0.3839450317004671	76.34928713281269	11	V2
0	2.0	ltm	diff_vonmises	-0.08717903019287049	-4.994990492095054	2.654443886618537	0.7351855590341678	0.14252670837580317	1.652486658246365	0.14699115212083436	-0.23650556648765697	0.3834967186084913	78.23773745084864	12	V2
0	2.0	ltm	diff_vonmises	-0.11920586651644272	-6.829993044592024	6.13899449734229	0.45628236181582704	0.03220269243964487	1.5641720499906364	0.1839789043435754	-0.24798908033903083	0.4319679846826062	54.32306125540967	13	V2
0	2.0	ltm	diff_vonmises	-0.10949505007527477	-6.273604246886851	6.758493433671303	0.3649026889696273	1.0572810139845738e-15	1.070941528351255	0.20042942600116292	-0.17044513803201017	0.3708745640331731	52.35833166757121	14	V2
0	2.0	perception	diff_vonmises	-0.5750878829331338	-32.95010854118213	0.511744108319643	48.304728264254734	0.5279494089532072	46.83692623981792	0.2491303196511634	0.21541404673509845	0.03371627291606494	82.26031856892152	0	V2
0	2.0	perception	diff_vonmises	0.24573807452141946	14.079754535748643	0.33469148631149054	1.6129278512457594	1.2597996282806674	0.26443171532411835	0.24648467769166657	0.170345918426858	0.07613875926480856	206.5803959597161	1	V2
0	2.0	perception	diff_vonmises	0.0790970279592146	4.531925874091267	4.072287180652429	2.7239378127296967	4.072147453647876	2.148812723592617	0.446499418382992	0.00012952140045718467	0.4463698969825348	67.83663210173091	2	V2
0	2.0	perception	diff_vonmises	-0.011406772776361125	-0.6535599379502169	7.896447052815196	0.7097999709310284	1.0949145266348502e-12	0.4653454639268183	0.7081339793739262	-0.07406192251785262	0.7821959018917788	48.38035982243312	3	V2
0	2.0	perception	diff_vonmises	-0.03956599101847133	-2.266964297610929	8.074064230257202	0.9447109415251818	0.02099280336247498	1.0449920473452319	0.8833698814427666	-0.16598407676508947	1.0493539582078562	47.72780736943287	4	V2
0	2.0	perception	diff_vonmises	-0.030311085878160008	-1.7366972932771592	7.641589037103188	1.1359546510563858	0.09702888804896047	1.385331352257698	0.9883933539756551	-0.2215525897215035	1.2099459436971585	48.703179563040095	5	V2
0	2.0	perception	diff_vonmises	-0.013548376271405595	-0.7762647796067313	7.262298809666729	1.254259935496511	0.09545175111798215	1.5168487413830372	1.0585098467497527	-0.24161418980652788	1.3001240365562805	49.957071604203605	6	V2
0	2.0	perception	diff_vonmises	-0.014847600712661724	-0.8507048567309501	7.695942494940558	1.1640704954281411	0.10253835693590213	1.6265330203795625	0.9798791338499515	-0.2609750623401191	1.2408541961900705	48.44656839957216	7	V2
0	2.0	perception	diff_vonmises	-0.016569664933237877	-0.9493718686204493	8.426678083829115	1.1389311416306156	0.08854476165798739	1.5558725261953565	1.0282055667351866	-0.25035323641299934	1.278558803148186	46.389638161753	8	V2
0	2.0	perception	diff_vonmises	-0.013612194127631238	-0.7799212734260335	8.059015311587377	1.2038592884000014	0.11482510957209317	1.726258497389924	1.033684956235333	-0.27873690653454025	1.3124218627698732	47.29189810651815	9	V2
0	2.0	perception	diff_vonmises	-0.008097172821784893	-0.4639338286763099	8.153652364260548	1.139557119998856	0.01518219233115742	1.968477691474436	0.9585886957298706	-0.31296115225430765	1.2715498479841782	47.48726709590596	10	V2
0	2.0	perception	diff_vonmises	-0.018086136314490513	-1.0362592785185998	7.613909049355589	1.1453307263382142	0.010750760900240403	2.0916766805421636	0.9022018795280359	-0.3322975006923461	1.2344993802203819	49.17624656614248	11	V2
0	2.0	perception	diff_vonmises	-0.030425266763397334	-1.7432393761023255	7.5809871545846015	1.1379918706237069	0.0994609217300271	1.9742548271699392	0.8816820064880416	-0.31715955265504453	1.198841559143086	48.7146202275608	12	V2
0	2.0	perception	diff_vonmises	-0.01814659668055353	-1.0397234023218267	8.186081869520583	1.0942848066100002	0.08087580070909528	1.9906798807745123	0.8858308782174575	-0.3201721952798391	1.2060030734972966	46.98645600921847	13	V2
0	2.0	perception	diff_vonmises	-0.02510891463092479	-1.4386348365062736	7.990971242500968	1.0961996240369094	0.17343937622845856	1.7105615856938436	0.8939889931915067	-0.28038915275293164	1.1743781459444382	47.17434050488231	14	V2
0	2.0	wm	diff_vonmises	-1.302573844580937	-74.63198379861733	0.2224391111870717	2.612404759538831	0.2224771465748129	0.8842494641608333	0.339345314496793	0.21749766016535702	0.12184765433143599	131.36041169538737	0	V2
0	2.0	wm	diff_vonmises	-1.0781572894055864	-61.77386233420497	0.2804219259848387	1.5312401287772088	43.36694081502974	0.04023622491683442	0.3063319072032152	0.18054374262386877	0.1257881645793464	64.68488609742172	1	V2
0	2.0	wm	diff_vonmises	-0.19705311021750657	-11.290311555389366	0.7177378131019962	2.974711640821758	0.7177973997392232	1.952001873792543	0.29445441757853175	0.07009801362008405	0.2243564039584477	140.80606819399014	2	V2
0	2.0	wm	diff_vonmises	-0.0011784033430583727	-0.06751753812135163	7.702211676519631	0.6770479038897206	2.1770029974512672	0.20003300277579134	0.6280316353023295	-0.02227107247286844	0.6503027077751979	46.52528163836212	3	V2
0	2.0	wm	diff_vonmises	-0.05912319601481901	-3.3875096029738176	6.746007443354824	0.836798071592944	0.3672031708923306	0.8724895782395589	0.6557275457499416	-0.14239928228055398	0.7981268280304956	50.69942302391925	4	V2
0	2.0	wm	diff_vonmises	-0.020240023181857133	-1.159667905567361	6.8117709055730575	0.7027352590699609	4.701467127082957e-20	0.9857069491075373	0.5603272603882845	-0.15687926435263122	0.7172065247409157	52.147050239630516	5	V2
0	2.0	wm	diff_vonmises	0.040851866686608625	2.340639546373761	4.0488380937396595	0.6857932886086215	3.3848693369889663e-15	1.1534584974562074	0.34716267551006574	-0.18341712285175563	0.5305797983618213	68.03915243679688	6	V2
0	2.0	wm	diff_vonmises	0.007408462437822876	0.42447363036845187	5.688096740883622	0.48080815864174853	8.297648864644747e-20	1.0612616024860535	0.27745644353924626	-0.16889991072412383	0.44635635426337006	57.1694609709518	7	V2
0	2.0	wm	diff_vonmises	0.12027070399733016	6.891003738114217	2.6267935698847973	0.7779709021231933	0.15457091999183406	1.5110429089546427	0.19295178695133147	-0.21286414319579336	0.4058159301471248	78.90801947446982	8	V2
0	2.0	wm	diff_vonmises	0.10270102823224585	5.884335469361601	2.7059042637650155	0.6941564443800237	0.16348291770143808	1.5865083845561248	0.13308330233072824	-0.22622223056585977	0.359305532896588	76.82821127205926	9	V2
0	2.0	wm	diff_vonmises	0.1101842885946487	6.313094705124823	2.2435191837067214	0.9198300279022393	0.31533333734484215	1.8176560737373253	0.12157484129742957	-0.23067221684500974	0.3522470581424393	78.73821222491895	10	V2
0	2.0	wm	diff_vonmises	0.14539536726318064	8.330540904934825	2.929723953298334	0.655856924096263	0.17292083546405582	1.4203213234936547	0.15703624592889665	-0.20414695971530844	0.3611832056442051	74.26338364122256	11	V2
0	2.0	wm	diff_vonmises	0.14782915136378466	8.46998646214548	1.193584146523582	1.5975672047904859	0.39383846920145965	2.4014970961384403	0.058450049839564366	-0.20129980729721147	0.25974985713677584	95.75137221411669	12	V2
0	2.0	wm	diff_vonmises	0.33758770119432185	19.342350493958183	0.4260121673416245	10.713198435031098	0.31798190597853176	11.685197316591484	0.0035794113712026565	-0.25489044086442014	0.2584698522356228	131.39965277797663	13	V2
0	2.0	wm	diff_vonmises	-0.01783626139644026	-1.021942500308143	5.780701561594187	0.29294262151552736	1.4696620065247018e-30	1.0637244304299132	0.10502725653003306	-0.16929438775975322	0.2743216442897863	56.6960582907887	14	V2
0	3.0	ltm	diff_vonmises	0.24461432614179718	14.01536849636162	1.7780822215956066e-29	1042.1776947380406	0.00013751559741473083	1041.039383563219	0.20395155289963895	0.1583825809885866	0.04556897191105236	19.786449389873493	0	V3
0	3.0	ltm	diff_vonmises	0.9797612110351808	56.13618232294224	0.24575721782776486	1.2868744433818269	1.7429069835811244	0.19338644593671098	0.19035704059926875	0.15498399375118943	0.03537304684807932	66.39374240755234	1	V3
0	3.0	ltm	diff_vonmises	0.5704647353298479	32.68522169544783	0.5045793985516626	1.4569760141276022	0.504580900277173	0.7914321654919534	0.1647835657109091	0.06006893948302465	0.10471462622788445	146.4626576168893	2	V3
0	3.0	ltm	diff_vonmises	0.031665021929133515	1.8142721147285505	1.2850421154794542	16.120736170488414	1.2539215988695271	15.930989159348352	0.16548471596582992	-0.01933321866761817	0.1848179346334481	91.1001034106012	3	V3
0	3.0	ltm	diff_vonmises	0.12750919792675228	7.305738890301172	1.8659349781795254	0.5000332858185036	4.5106286884891956e-18	0.5832291856555679	0.15450714347618075	-0.08690040850158574	0.24140755197776648	100.20317739396509	4	V3
