	roi	task	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm
0	1.0	ltm	diff_vonmises	-0.30681384263128114	-17.579138278963423	0.3518466469703202	2.1189602536606214	8.795311546092413e-14	4.396490801513488	-0.2347740713068559	-0.4696831109977334	0.2349090396908775	158.33616428217636
1	1.0	perception	diff_vonmises	-0.08601025898299751	-4.928024834552933	11.264777513212305	0.8015648763917076	0.07670469820139962	3.2584264772750284	0.5017241800712147	-0.5342820807461296	1.0360062608173441	39.86397293097798
2	1.0	wm	diff_vonmises	-0.0898500296617563	-5.148027488743896	3.810994011141248	0.5009389474916347	0.055048702067097915	2.5771313356488865	-0.0579764512401032	-0.4019377492709516	0.3439612980308484	67.00347068617575
3	2.0	ltm	diff_vonmises	-0.057856710974262426	-3.3149453553334705	3.6329533658772655	0.38721503796121154	1.5093194620273335e-22	1.612449588495406	0.02573416709619475	-0.2564319380102912	0.28216610510648593	71.93125372602722
4	2.0	perception	diff_vonmises	0.0005736179363706589	0.032865886807042555	6.71580279122214	1.4742188847034214	0.401674769145554	2.6474278672352076	0.8885240436163606	-0.44892237793032547	1.3374464215466861	49.66322509552924
5	2.0	wm	diff_vonmises	0.22210320680465365	12.72557636622796	3.1349768220297327	0.5856725069431444	0.07963275661274319	1.7070969081819383	0.09953831479435393	-0.2581793390070179	0.3577176538013718	73.83568705583392
6	3.0	ltm	diff_vonmises	-0.19801437169360275	-11.345387780978193	1.2198320174515542	89.09081470572518	1.1968910390940963	89.88734400620417	0.07551495401916952	-0.21170214910636354	0.28721710312553306	75.40131423766923
7	3.0	perception	diff_vonmises	-0.05260382543298282	-3.013977183552856	4.092805086230191	2.1791397467454887	0.48016019104556734	2.804124420094003	1.0150238017021787	-0.40080591052335773	1.4158297122255363	62.13158455429215
8	3.0	wm	diff_vonmises	0.08593117456860597	4.923493631383034	1.0832063500645506	176.4480675793362	1.0708394582062983	176.88144860466062	0.25575863088657513	-0.1865979604651713	0.44235659135174643	86.10052872528402
9	4.0	ltm	diff_vonmises	-0.35367089824920006	-20.26384980627994	8.758542167284503	0.2890052481657627	2.2200235490506412e-30	1.946010662725019	0.026319854494480266	-0.3097172079857244	0.33603706248020465	45.902253865307586
10	4.0	perception	diff_vonmises	-0.07302881350843297	-4.1842427968811835	2.4288353144146835	2.6443613151194088	0.28034075301066114	3.9421524775830243	0.7178359203914974	-0.5004651495839822	1.2183010699754795	79.68940038199096
11	4.0	wm	diff_vonmises	-0.2806732667341989	-16.081393606019205	0.7692825502177989	194.06642326741905	0.7578226430986519	195.74257541579243	-0.07080255587247564	-0.34640971678598476	0.2756071609135091	88.59369186039915
12	5.0	ltm	diff_vonmises	-0.10895347361076509	-6.24257420118683	0.9581117102797816	138.52387233840525	0.9409055616377469	139.4407848266887	0.14959574579361856	-0.25733094990833116	0.4069266957019497	87.3203883189276
13	5.0	perception	diff_vonmises	-0.0858119753137549	-4.916664017158964	1.2973496671268312	9.337157775237602	0.7784392073175745	10.226011647097923	0.6437263781902138	-0.4276745175355052	1.071400895725719	88.64931150071561
14	5.0	wm	diff_vonmises	-0.022317094403432675	-1.278675320311722	1.0491620899600669	1.515899813732893	4.148517567106572e-18	2.251157896721792	0.17377562304494465	-0.29301802201676125	0.4667936450617059	126.56102346044021
15	6.0	ltm	diff_vonmises	-0.4429281405636619	-25.377913081875107	0.666451831366236	180.58272777911796	0.6561310120616222	181.46295197413048	0.11136337366203719	-0.24990089178745478	0.361264265449492	104.52423965567509
16	6.0	perception	diff_vonmises	0.07791795159456577	4.464369774673262	0.3921194179931736	136.4072175231985	0.3743542108862638	137.246831119032	0.25522030334077783	-0.3899714106720129	0.6451917140127907	135.5960714589449
17	6.0	wm	diff_vonmises	0.16253618986958757	9.312637697664373	0.17220437097436736	7.061084832625541	9.703712703753095e-11	8.002736924427214	0.05147206133292803	-0.33461904816217913	0.38609110949510717	169.39948374167255
18	7.0	ltm	diff_vonmises	-0.20637962333885615	-11.82468139481608	0.9247652665025164	104.40088430177171	0.9040429136172241	105.66356164941682	0.003269304825280983	-0.2837851851579387	0.2870544899832197	83.59687828381819
19	7.0	perception	diff_vonmises	-0.14772430813451468	-8.463979387597787	0.6313806549927329	175.88046078793704	0.6120968208816467	177.2895508880169	0.26575553468861557	-0.45387321322863805	0.7196287479172536	109.47346536557231
20	7.0	wm	diff_vonmises	0.3115100625777119	17.848211861559058	0.8260197469346353	86.9779625790727	0.8019379110715087	88.15259694173123	0.04284621260782373	-0.276581363023352	0.31942757563117574	90.61627451721978
