	roi	task	ang_dist_bin	subj	beta	vexpl	norm	beta_norm	beta_adj
212	4.0	wm	120.0	131.125	-0.40318511016152325	0.7003441063294982	1.6642594488184337	-0.23151879207303086	-0.3853073372865719
213	4.0	wm	140.0	131.125	-0.3906862618494661	0.7046441475087082	1.6642594488184337	-0.1840687074889586	-0.30633808567029575
214	4.0	wm	160.0	131.125	-0.35090433959801287	0.7004876019956091	1.6642594488184337	-0.15401371197989921	-0.2563187754101481
215	4.0	wm	180.0	131.125	-0.34014028871383867	0.7020776600947793	1.6642594488184337	-0.15317333044601608	-0.2549201625017705
216	5.0	ltm	-160.0	131.125	-0.3203408632878944	0.617427895855055	1.2880886300041534	-0.23886171921025887	-0.3076750646579791
217	5.0	ltm	-140.0	131.125	-0.3245815749935155	0.6201860834537845	1.2880886300041534	-0.2459570478929813	-0.31681447686033626
218	5.0	ltm	-120.0	131.125	-0.265368996674568	0.6146010313908442	1.2880886300041534	-0.19234107295209912	-0.2477523491523983
219	5.0	ltm	-100.0	131.125	-0.23857538219170607	0.6072639245222531	1.2880886300041534	-0.16803711429264992	-0.2164466963390708
220	5.0	ltm	-80.0	131.125	-0.22376098841012673	0.6207341849976398	1.2880886300041534	-0.1683221413838458	-0.21681383649448335
221	5.0	ltm	-60.0	131.125	-0.1111469901567155	0.6080169613591706	1.2880886300041534	-0.08136842726206381	-0.10480974599758437
222	5.0	ltm	-40.0	131.125	0.005220692111252527	0.6205634423233354	1.2880886300041534	0.010665170759239471	0.013737685192029128
223	5.0	ltm	-20.0	131.125	0.12035749175471695	0.6119262680679125	1.2880886300041534	0.10273214099105035	0.13232810274655557
224	5.0	ltm	0.0	131.125	0.1560691376832776	0.6112363097016206	1.2880886300041534	0.13519020360252082	0.1741369641483536
225	5.0	ltm	20.0	131.125	0.1340668931593437	0.6158038393072548	1.2880886300041534	0.11250182751368804	0.14491232487507
226	5.0	ltm	40.0	131.125	0.025804249732854598	0.6128500027837357	1.2880886300041534	0.02417918222465403	0.031144929706375387
227	5.0	ltm	60.0	131.125	-0.11905349460971777	0.6138836858592222	1.2880886300041534	-0.08282870828273144	-0.10669071737691721
228	5.0	ltm	80.0	131.125	-0.2495304121306441	0.6147896876823058	1.2880886300041534	-0.18563005831132368	-0.23910796749782404
229	5.0	ltm	100.0	131.125	-0.2742041887820704	0.6158678067175114	1.2880886300041534	-0.20623246550285168	-0.26564569395194704
230	5.0	ltm	120.0	131.125	-0.3102033937632226	0.6133861110791481	1.2880886300041534	-0.23228922666836702	-0.2992091117439811
231	5.0	ltm	140.0	131.125	-0.2944899355054672	0.6167439790826083	1.2880886300041534	-0.22493931699514366	-0.2897417766623446
232	5.0	ltm	160.0	131.125	-0.3053063446697887	0.6094608765924461	1.2880886300041534	-0.23421022590654636	-0.3016835290209266
233	5.0	ltm	180.0	131.125	-0.28863437914691775	0.6163137505963066	1.2880886300041534	-0.21502453961501675	-0.2769706646499807
234	5.0	perception	-160.0	131.125	-0.4414456840133077	0.6182799908013258	1.9229019351658394	-0.2141136846939168	-0.411719618643421
235	5.0	perception	-140.0	131.125	-0.45841378068138644	0.6142670559126366	1.9229019351658394	-0.22029420822870227	-0.42360415930879797
236	5.0	perception	-120.0	131.125	-0.4700177232605586	0.6127689988713868	1.9229019351658394	-0.2305572852973105	-0.4433390500647809
237	5.0	perception	-100.0	131.125	-0.43901494459003854	0.616699345485519	1.9229019351658394	-0.21622483148556756	-0.4157791468945054
238	5.0	perception	-80.0	131.125	-0.3333767876562096	0.6128031665575517	1.9229019351658394	-0.15860033529584355	-0.3049728916583285
239	5.0	perception	-60.0	131.125	-0.1109478307225849	0.608764422803417	1.9229019351658394	-0.04529309313470223	-0.0870941764383655
240	5.0	perception	-40.0	131.125	0.20914161990488656	0.6147341647984187	1.9229019351658394	0.1265945242309198	0.2434288556250344
241	5.0	perception	-20.0	131.125	0.5468558086582918	0.6101030673839533	1.9229019351658394	0.2959523517767368	0.5690873499483684
242	5.0	perception	0.0	131.125	0.660846337484794	0.6188498539740995	1.9229019351658394	0.35553525534358854	0.6836594305198672
243	5.0	perception	20.0	131.125	0.4669847819388576	0.6160527971676717	1.9229019351658394	0.2565881569853451	0.4933938636077563
244	5.0	perception	40.0	131.125	0.17597666745016805	0.6097931444998326	1.9229019351658394	0.1056656955673128	0.20318477048703024
245	5.0	perception	60.0	131.125	-0.19063696081442466	0.6158570102632226	1.9229019351658394	-0.08703946874294186	-0.16736836288160947
246	5.0	perception	80.0	131.125	-0.310268105621115	0.6122784396112718	1.9229019351658394	-0.14574277893335383	-0.2802490716473932
247	5.0	perception	100.0	131.125	-0.39636417706134297	0.6156657159891453	1.9229019351658394	-0.19098464136217702	-0.367244736462284
248	5.0	perception	120.0	131.125	-0.446262780080678	0.6177793147257051	1.9229019351658394	-0.21908402840197605	-0.42127710217808745
249	5.0	perception	140.0	131.125	-0.4228147255909604	0.6128801976331586	1.9229019351658394	-0.2124886225520645	-0.40859478350608847
250	5.0	perception	160.0	131.125	-0.42174384774446105	0.6224079056061116	1.9229019351658394	-0.21024458424543002	-0.40427971790367473
251	5.0	perception	180.0	131.125	-0.452078168994425	0.6084694343534633	1.9229019351658394	-0.22386073239216844	-0.4304622355245428
252	5.0	wm	-160.0	131.125	-0.32137463471704986	0.6152336643812724	1.3846212192268028	-0.21390051192667367	-0.29617118761714817
253	5.0	wm	-140.0	131.125	-0.3373022118855098	0.6134233668648459	1.3846212192268028	-0.23097150803153196	-0.31980805105727306
254	5.0	wm	-120.0	131.125	-0.34613752881028537	0.6197460251290747	1.3846212192268028	-0.23376594120486127	-0.3236772825247761
255	5.0	wm	-100.0	131.125	-0.2874815599721978	0.6110609895966328	1.3846212192268028	-0.1963151827164898	-0.27182216764563866
256	5.0	wm	-80.0	131.125	-0.23493296693336718	0.6140286312545605	1.3846212192268028	-0.16101410990231627	-0.22294355316566358
257	5.0	wm	-60.0	131.125	-0.11218430548334236	0.6126562048053031	1.3846212192268028	-0.062023060466936154	-0.08587844560390685
258	5.0	wm	-40.0	131.125	-0.029067547289907205	0.6154422978684672	1.3846212192268028	0.009133490195382838	0.012646424330127035
259	5.0	wm	-20.0	131.125	0.07701596708257234	0.6114318547414829	1.3846212192268028	0.08779542833996021	0.1215634130306151
260	5.0	wm	0.0	131.125	0.12612690727783873	0.613810718685291	1.3846212192268028	0.12430298635506452	0.17211255252048208
261	5.0	wm	20.0	131.125	0.10848464020742314	0.6177049039455689	1.3846212192268028	0.1111409725319497	0.1538881488932408
262	5.0	wm	40.0	131.125	-0.009684902648168908	0.6130732422206784	1.3846212192268028	0.02136353232469915	0.02958040017441615
263	5.0	wm	60.0	131.125	-0.1389578810280423	0.616125696981825	1.3846212192268028	-0.08205652673749848	-0.11361720809679189
264	5.0	wm	80.0	131.125	-0.2540331731845298	0.6112730530887808	1.3846212192268028	-0.1637843012202601	-0.22677921884580649
265	5.0	wm	100.0	131.125	-0.2746988291669631	0.612915300421989	1.3846212192268028	-0.1799383760677041	-0.24914649365655542
266	5.0	wm	120.0	131.125	-0.32394803151178275	0.6169200439309159	1.3846212192268028	-0.21909551111264686	-0.3033642937239126
267	5.0	wm	140.0	131.125	-0.33306638273806854	0.6157504443323355	1.3846212192268028	-0.22899492137685612	-0.3170712272335684
268	5.0	wm	160.0	131.125	-0.3605161230429523	0.6191713793596961	1.3846212192268028	-0.24824516844035827	-0.3437255277930519
269	5.0	wm	180.0	131.125	-0.3066012887516719	0.6117397685536735	1.3846212192268028	-0.20955947385226809	-0.29016049418585477
270	6.0	ltm	-160.0	131.125	-0.28529657176406775	0.5610831922045636	1.1426703496104011	-0.2187308130876293	-0.24993721466140867
271	6.0	ltm	-140.0	131.125	-0.3102333040750422	0.566670410068058	1.1426703496104011	-0.2463388441640611	-0.2814840931835698
272	6.0	ltm	-120.0	131.125	-0.27563532624429243	0.5618713690434313	1.1426703496104011	-0.21695862707413535	-0.24791219024979488
273	6.0	ltm	-100.0	131.125	-0.20611260542113344	0.5685455147790371	1.1426703496104011	-0.15454642815464786	-0.17659562109051022
274	6.0	ltm	-80.0	131.125	-0.13223394981355302	0.5682353103756713	1.1426703496104011	-0.06949921127677802	-0.07941468804728308
275	6.0	ltm	-60.0	131.125	-0.08157895112481633	0.5627506854344089	1.1426703496104011	-0.033988806963485343	-0.038838001935806235
276	6.0	ltm	-40.0	131.125	-0.02870741122284527	0.5664551719118399	1.1426703496104011	0.027988354010748298	0.03198146226248143
277	6.0	ltm	-20.0	131.125	0.025639372404579547	0.562400980477472	1.1426703496104011	0.07962872982009511	0.09098938854256025
278	6.0	ltm	0.0	131.125	0.07271113476061276	0.5614157980528496	1.1426703496104011	0.11994123852505365	0.13705329695812757
279	6.0	ltm	20.0	131.125	0.021953613649799083	0.5612037115600198	1.1426703496104011	0.07497966685542973	0.08567704213936529
280	6.0	ltm	40.0	131.125	-0.050335194161306426	0.5687994084634488	1.1426703496104011	-0.010108403858713292	-0.011550573371239044
281	6.0	ltm	60.0	131.125	-0.12641585223241275	0.5679800324351177	1.1426703496104011	-0.06600538810255684	-0.07542239989931883
282	6.0	ltm	80.0	131.125	-0.2083618926932221	0.5556688373783626	1.1426703496104011	-0.12993612727899573	-0.14847415998491162
283	6.0	ltm	100.0	131.125	-0.30123976953530995	0.5644405916994549	1.1426703496104011	-0.2199279200246384	-0.2513051132636419
284	6.0	ltm	120.0	131.125	-0.2842016105209225	0.5661978966971941	1.1426703496104011	-0.22033803545325154	-0.2517737400038359
285	6.0	ltm	140.0	131.125	-0.30844676698686124	0.5669075672674943	1.1426703496104011	-0.2578669637035138	-0.29465693356806677
286	6.0	ltm	160.0	131.125	-0.30324081802595465	0.5660860991392938	1.1426703496104011	-0.25749271920354017	-0.2942292954744421
287	6.0	ltm	180.0	131.125	-0.2527843206130959	0.5612027751847418	1.1426703496104011	-0.1997442391905479	-0.22824181962852697
288	6.0	perception	-160.0	131.125	-0.39849920340193934	0.5583464688896966	1.4601134652270669	-0.25198860569130893	-0.3679319562536741
289	6.0	perception	-140.0	131.125	-0.38268661055828995	0.5647451809726894	1.4601134652270669	-0.24762159188315455	-0.3615556205895553
290	6.0	perception	-120.0	131.125	-0.3689078034831157	0.5610599947580105	1.4601134652270669	-0.23086356336784972	-0.3370869975036996
291	6.0	perception	-100.0	131.125	-0.33538283323131723	0.5673133725528562	1.4601134652270669	-0.1963515079752468	-0.28669548071229767
292	6.0	perception	-80.0	131.125	-0.16503542577315852	0.5577408460094089	1.4601134652270669	-0.08799548344670767	-0.12848339025970335
293	6.0	perception	-60.0	131.125	-0.04127644535012322	0.5704931173095908	1.4601134652270669	-0.008161885980096293	-0.011917279621186614
294	6.0	perception	-40.0	131.125	0.13302687383676404	0.5718688262587669	1.4601134652270669	0.11718450741559047	0.17110267719350472
295	6.0	perception	-20.0	131.125	0.22840332597912974	0.560244197330353	1.4601134652270669	0.19505186951463063	0.284797861096025
296	6.0	perception	0.0	131.125	0.26534713036698143	0.5637685958564376	1.4601134652270669	0.2213283957482872	0.3231645708691792
297	6.0	perception	20.0	131.125	0.22643642477682618	0.560186624197539	1.4601134652270669	0.1877462649214112	0.2741308494578406
298	6.0	perception	40.0	131.125	0.08931649407020145	0.5650320426110921	1.4601134652270669	0.09528559931420548	0.1391277866009024
299	6.0	perception	60.0	131.125	-0.08769099005973373	0.5702956064864739	1.4601134652270669	-0.03183958116552693	-0.04648940118697598
300	6.0	perception	80.0	131.125	-0.23247411324624165	0.5646773222281474	1.4601134652270669	-0.13601354813255628	-0.1985952130816552
301	6.0	perception	100.0	131.125	-0.3157963988005783	0.566908497197611	1.4601134652270669	-0.20264488328373298	-0.2958845227419459
302	6.0	perception	120.0	131.125	-0.3709321713951209	0.5660352563028623	1.4601134652270669	-0.24214036242484702	-0.3535524036514812
303	6.0	perception	140.0	131.125	-0.3647574937209572	0.5555939733420967	1.4601134652270669	-0.24032669133286444	-0.3509042380685844
304	6.0	perception	160.0	131.125	-0.4243696047910444	0.5708568522436734	1.4601134652270669	-0.2797335817517601	-0.40844276939194146
305	6.0	perception	180.0	131.125	-0.4491675028801344	0.5638206550194768	1.4601134652270669	-0.2977466045052224	-0.43474382646371323
306	6.0	wm	-160.0	131.125	-0.32913736811571115	0.5638978686121725	1.3012735104531672	-0.23629702260175772	-0.30748705611062066
307	6.0	wm	-140.0	131.125	-0.3476619269082495	0.5538784509815812	1.3012735104531672	-0.2552704995335937	-0.33217673904321304
308	6.0	wm	-120.0	131.125	-0.3380178869105059	0.5683781050968518	1.3012735104531672	-0.2343864830406133	-0.3050009215890306
309	6.0	wm	-100.0	131.125	-0.2831369092752807	0.5612796298875594	1.3012735104531672	-0.1789786692296988	-0.2329002012047664
310	6.0	wm	-80.0	131.125	-0.17137357465512795	0.5653237903191067	1.3012735104531672	-0.09373525715803124	-0.12197520713526168
311	6.0	wm	-60.0	131.125	-0.0950298920346904	0.5653699337001716	1.3012735104531672	-0.03602275515174276	-0.04687545705250321
312	6.0	wm	-40.0	131.125	0.06889632851396026	0.566642885502792	1.3012735104531672	0.10619559569578947	0.1381895156057252
313	6.0	wm	-20.0	131.125	0.08260425865063258	0.5601428875646969	1.3012735104531672	0.11295556668226708	0.1469860867818605
314	6.0	wm	0.0	131.125	0.10559579467794417	0.5678752265260605	1.3012735104531672	0.12894010582021675	0.1677863441388763
315	6.0	wm	20.0	131.125	0.034618462565411665	0.5629485574178847	1.3012735104531672	0.08139873637646496	0.10592201943105448
316	6.0	wm	40.0	131.125	-0.024233795509335437	0.5672296853598068	1.3012735104531672	0.025699718353693016	0.033442362719767804
317	6.0	wm	60.0	131.125	-0.11240513108464316	0.5607681429468718	1.3012735104531672	-0.05533384553517461	-0.07200446742642998
318	6.0	wm	80.0	131.125	-0.2194824935801365	0.5647310922656272	1.3012735104531672	-0.1316827186135826	-0.17135523351631327
319	6.0	wm	100.0	131.125	-0.25617146741066754	0.5668236738738766	1.3012735104531672	-0.17157462594949052	-0.2232655158139826
320	6.0	wm	120.0	131.125	-0.30014567951917515	0.5675122403012134	1.3012735104531672	-0.19758159601590158	-0.25710769704855174
321	6.0	wm	140.0	131.125	-0.3613596101665944	0.5636352450318515	1.3012735104531672	-0.23974178351028474	-0.3119696322307315
322	6.0	wm	160.0	131.125	-0.3316362985336436	0.565211092547103	1.3012735104531672	-0.2245242107570689	-0.2921674079135778
323	6.0	wm	180.0	131.125	-0.32430460591689164	0.5663560333355592	1.3012735104531672	-0.22585274026787944	-0.2938961881738509
324	7.0	ltm	-160.0	131.125	-0.2714313781705227	0.5695107524260316	1.4160727575810375	-0.18123584779008922	-0.2566431467526488
325	7.0	ltm	-140.0	131.125	-0.3373415667779663	0.5574138468384362	1.4160727575810375	-0.2205945823539811	-0.3123779785414393
326	7.0	ltm	-120.0	131.125	-0.37123000852111065	0.5507034382425622	1.4160727575810375	-0.2308781252162157	-0.3269402234400666
327	7.0	ltm	-100.0	131.125	-0.42264474097158183	0.555533641448577	1.4160727575810375	-0.2894794640469901	-0.40992398291610205
328	7.0	ltm	-80.0	131.125	-0.32254986798000296	0.5683890147610107	1.4160727575810375	-0.21803306680958018	-0.3087506861608928
329	7.0	ltm	-60.0	131.125	-0.20897944494844886	0.5757838091448778	1.4160727575810375	-0.13981331777869005	-0.1979858304534235
330	7.0	ltm	-40.0	131.125	-0.07173833234857672	0.5659493660550438	1.4160727575810375	-0.03883566126557458	-0.05499412194082527
331	7.0	ltm	-20.0	131.125	0.017963038475134037	0.5724666195950014	1.4160727575810375	0.04900009730864158	0.06938770291758725
332	7.0	ltm	0.0	131.125	-0.013197847051824306	0.5587979793577154	1.4160727575810375	0.034136986488821235	0.0483404565927317
333	7.0	ltm	20.0	131.125	0.026310487917361285	0.5690625680039143	1.4160727575810375	0.0785472213323506	0.11122858031242981
334	7.0	ltm	40.0	131.125	-0.047932488252119876	0.5552674704467456	1.4160727575810375	0.016567135054856706	0.02346026862234841
335	7.0	ltm	60.0	131.125	-0.3044999178054167	0.5779436789637632	1.4160727575810375	-0.17233207057605746	-0.24403475040028766
336	7.0	ltm	80.0	131.125	-0.27818410741269645	0.5594856457759196	1.4160727575810375	-0.1661242999489781	-0.2352440955299688
337	7.0	ltm	100.0	131.125	-0.3019377408738605	0.5652850937675596	1.4160727575810375	-0.19007392695990602	-0.2691585098943708
338	7.0	ltm	120.0	131.125	-0.3519090924279491	0.5701002705356335	1.4160727575810375	-0.22910610837415707	-0.3244309186640526
339	7.0	ltm	140.0	131.125	-0.31848863786213966	0.545668350553205	1.4160727575810375	-0.20467602722258038	-0.2898361462798109
340	7.0	ltm	160.0	131.125	-0.3466555360971954	0.5674168417886186	1.4160727575810375	-0.2193396854787596	-0.3106009532628645
341	7.0	ltm	180.0	131.125	-0.32621005914834866	0.5736883727455933	1.4160727575810375	-0.20216405098838552	-0.28627900516687654
342	7.0	perception	-160.0	131.125	-0.423597394811992	0.5584361801045319	1.752567165353601	-0.23775546190542354	-0.4166824159189242
343	7.0	perception	-140.0	131.125	-0.5302371382282706	0.5679660511603235	1.752567165353601	-0.28478794562103904	-0.49911000258393984
344	7.0	perception	-120.0	131.125	-0.5246663543368671	0.5731315895275274	1.752567165353601	-0.2809483940007532	-0.49238093048454673
345	7.0	perception	-100.0	131.125	-0.4415026461595914	0.5686953761508685	1.752567165353601	-0.23459576842701257	-0.4111448408760792
346	7.0	perception	-80.0	131.125	-0.3149020329211899	0.5674805926170104	1.752567165353601	-0.161029866264498	-0.28221565625644074
347	7.0	perception	-60.0	131.125	-0.15699391627535272	0.5603854405328481	1.752567165353601	-0.04965906536981196	-0.08703084742928052
348	7.0	perception	-40.0	131.125	0.03979363305090887	0.5735198369019703	1.752567165353601	0.05833737381393656	0.1022401658592642
349	7.0	perception	-20.0	131.125	0.2724722694019303	0.5640619703970798	1.752567165353601	0.18785398002663473	0.3292267172756712
350	7.0	perception	0.0	131.125	0.35908691770093515	0.5684970722920569	1.752567165353601	0.24008285957683526	0.4207613366585608
351	7.0	perception	20.0	131.125	0.32335868449884686	0.5375920894781065	1.752567165353601	0.22693636920447727	0.39772122929232895
352	7.0	perception	40.0	131.125	0.08278195070286129	0.5630532943554444	1.752567165353601	0.0709003133209446	0.12425756113957002
353	7.0	perception	60.0	131.125	-0.19724459556779236	0.571408833154649	1.752567165353601	-0.10305077649136898	-0.18060340724296606
354	7.0	perception	80.0	131.125	-0.29496306511013737	0.5672087679327225	1.752567165353601	-0.14794987970942364	-0.25929210129675084
355	7.0	perception	100.0	131.125	-0.4015673544145454	0.5692062543456742	1.752567165353601	-0.20294315506197447	-0.3556715099948809
356	7.0	perception	120.0	131.125	-0.4510455278477401	0.5713452483619544	1.752567165353601	-0.2430201475422421	-0.42590913110192113
357	7.0	perception	140.0	131.125	-0.4208463819056718	0.5582197608972267	1.752567165353601	-0.22197615378028768	-0.3890281186068138
358	7.0	perception	160.0	131.125	-0.43217901714107787	0.5671770222138826	1.752567165353601	-0.22219484013684987	-0.38941138113483553
359	7.0	perception	180.0	131.125	-0.44965795385113905	0.5692235316900442	1.752567165353601	-0.24359724831933774	-0.426920538974959
360	7.0	wm	-160.0	131.125	-0.27065558822117475	0.565483957217823	1.390090648989149	-0.1792481092988425	-0.24917112058530586
361	7.0	wm	-140.0	131.125	-0.3026078092206103	0.5655692122161167	1.390090648989149	-0.20448964217178203	-0.2842591393981313
362	7.0	wm	-120.0	131.125	-0.3523961277135417	0.5633155295098872	1.390090648989149	-0.2229045295247979	-0.3098575021097472
363	7.0	wm	-100.0	131.125	-0.31784620958593174	0.557814403404673	1.390090648989149	-0.2030086020239505	-0.2822003593378532
364	7.0	wm	-80.0	131.125	-0.3320126574568416	0.5784279699175428	1.390090648989149	-0.1922090823809518	-0.26718804806854607
365	7.0	wm	-60.0	131.125	-0.2591308556249992	0.5463321406550574	1.390090648989149	-0.14896095587423547	-0.20706923182525996
366	7.0	wm	-40.0	131.125	-0.16221328823034464	0.5678706174727018	1.390090648989149	-0.07925246022229088	-0.11016810386439103
367	7.0	wm	-20.0	131.125	-0.07544720486544262	0.5682487142158842	1.390090648989149	-0.001718599590240238	-0.002389009219749538
368	7.0	wm	0.0	131.125	-0.024398177074379197	0.567615280483281	1.390090648989149	0.028269322505752276	0.03929692086850473
369	7.0	wm	20.0	131.125	0.005900160138456162	0.5671188357502296	1.390090648989149	0.0632942577542977	0.08798475583895816
370	7.0	wm	40.0	131.125	-0.09156251557169875	0.5761766219244684	1.390090648989149	-0.005690038328577052	-0.007909669072944808
371	7.0	wm	60.0	131.125	-0.22315165953000282	0.564428698753797	1.390090648989149	-0.13163265432187357	-0.18298132187445754
372	7.0	wm	80.0	131.125	-0.3079665089769626	0.5613477373310838	1.390090648989149	-0.1692310716162291	-0.23524653017213307
373	7.0	wm	100.0	131.125	-0.3655958061868384	0.5761248403636694	1.390090648989149	-0.24773189664100648	-0.3443697929770095
374	7.0	wm	120.0	131.125	-0.27672553046352644	0.5598744162926892	1.390090648989149	-0.1740188512043294	-0.24190197780697237
375	7.0	wm	140.0	131.125	-0.37092173193554767	0.5671842666916166	1.390090648989149	-0.2521555722774054	-0.35051910311332873
376	7.0	wm	160.0	131.125	-0.37734469746685984	0.5747450408908577	1.390090648989149	-0.23610569620231409	-0.32820832046390963
377	7.0	wm	180.0	131.125	-0.28310809651639574	0.5614508257700529	1.390090648989149	-0.18183168744970768	-0.25276252841375624
