	roi	task	ang_dist_bin	subj	0	vexpl	norm	0_norm	0_adj	1_adj	2_adj	3_adj	4_adj	5_adj	6_adj	7_adj	8_adj	9_adj	10_adj	11_adj	12_adj	13_adj	14_adj
10	1.0	ltm	-75.0	131.125	0.23058136058832052	0.630497114782835	2.1685981241914862	0.08844548723001552	0.1918027177002137	0.3360065454664675	0.2514101669056105	0.16139300684773128	0.019569518232372313	0.05875721844789003	0.011157203040046085	0.012314375339455683	-0.08460815419954745	-0.08393058760921038	-0.15484218617220416	-0.2208059573411097	-0.26174585859113186	-0.3259011658844079	-0.2355727919207829
11	1.0	ltm	-65.0	131.125	0.2636028968421747	0.628982354039221	2.1685981241914862	0.11131463495710821	0.2413967085630449	0.3332955064267968	0.3301103097958796	0.24847197193169274	0.1578008099778975	0.11670658291499506	0.047421711185019956	-0.05528991811000591	-0.035301658679296	-0.13347520670607835	-0.1677647492909908	-0.13534461872707848	-0.23651305885149515	-0.3140770331029481	-0.27953817457207647
12	1.0	ltm	-55.0	131.125	0.34897812793387073	0.6355073239512388	2.1685981241914862	0.15131008651582997	0.32813076978948036	0.3556157729694596	0.2980022803513423	0.23738973043372444	0.1777518101302112	0.059063307535314274	0.017576271273766916	-0.017777071795773994	-0.06554949526645339	-0.1621868531849894	-0.11069829741957998	-0.19667461945080825	-0.32983010028245624	-0.3243117596383289	-0.22728691847044027
13	1.0	ltm	-45.0	131.125	0.3284706051219079	0.6353760535890141	2.1685981241914862	0.1301004147372207	0.2821355153556712	0.2969491657408275	0.22858001224096178	0.24846830909021408	0.16070416684532707	0.06480649681206302	-0.028708647609629098	-0.026477017499572073	-0.13389724813744333	-0.17298740411770566	-0.09759627193824086	-0.256362187111636	-0.4020607726965067	-0.30019525577993805	-0.3239522476102169
14	1.0	ltm	-35.0	131.125	0.2876054157389607	0.6279619566244726	2.1685981241914862	0.10377460456461998	0.22504541279754814	0.38266139233521396	0.26427237384782165	0.24747286376988123	0.16831196161710765	0.10242949922409181	0.02373865732047609	0.054946366503531026	-0.10387345132107093	-0.08001954094192133	-0.07837489233864701	-0.14269713330516412	-0.21461387424590486	-0.24769125869211633	-0.2456575404992251
15	1.0	ltm	-25.0	131.125	0.3313965626086364	0.6339318943788523	2.1685981241914862	0.1309048813190543	0.2838800800760103	0.2718419603378785	0.22578197486235738	0.24517473621319277	0.1781160015919676	0.11401182573509797	0.09928645359669414	0.13801238228543156	0.08686688409647839	0.005043794565982919	0.007635378843912448	-0.003607514001221497	-0.0835722627516777	-0.10012502811843556	-0.08227474955339893
16	1.0	ltm	-15.0	131.125	0.332921602340672	0.621551025554899	2.1685981241914862	0.13611750785887955	0.2951841722123861	0.3197782074841344	0.27767073764417205	0.31745172440768576	0.18848240409810332	0.18265297557200133	0.04666942751185243	0.055014849821831156	0.10202919059509906	-0.011149269310548918	-0.04968159466981586	-0.01578199415279317	-0.14944421190904444	-0.18233202261209622	-0.18700132572882927
17	1.0	ltm	-5.0	131.125	0.31380178118852503	0.6329408832020903	2.1685981241914862	0.13358899040109415	0.28970083399644725	0.27170114971384113	0.22381583460389592	0.2908484713102627	0.23631908097257193	0.2675858341216512	0.13528622091865267	0.15565916843558109	0.10330309635408504	0.06020852726145144	-0.022068535055044605	-0.04331482499170398	-0.08687543340745836	-0.10442238392125609	-0.13983121763882503
18	1.0	ltm	5.0	131.125	0.31456995562886403	0.6244648650669405	2.1685981241914862	0.13833027866765601	0.2999827828375644	0.3841485231860674	0.31018903180002494	0.36320901168227426	0.3552851721548816	0.3463824294632072	0.23380217680107282	0.3096216758907489	0.16670765744279942	0.07210428554609052	0.0034573859263988408	-0.051371110408864815	-0.14747612602879642	-0.2260810940134437	-0.18326053272281606
19	1.0	ltm	15.0	131.125	0.3093877056543761	0.6242263315226801	2.1685981241914862	0.15823405179945138	0.3431460679155087	0.3987561261699997	0.38281814558507044	0.3561109374943768	0.25315304605780403	0.2167466481693557	0.19512325225501653	0.21212294319569394	0.08767473473885497	0.010438554850834638	-0.030710373589119776	-0.07970448334390497	-0.2377537426122687	-0.3060681589104314	-0.1965371635877579
20	1.0	ltm	25.0	131.125	0.2532497011561147	0.6265592622118394	2.1685981241914862	0.12706831407638472	0.27556010755022253	0.3969300791009652	0.3933480811203918	0.33440402551649007	0.16314946526272692	0.18479053171905468	0.16751048592873044	0.1068924089605392	0.013128770087929564	0.05118537999158462	-0.0573549758679755	0.0018142294819907172	-0.08217411236685039	-0.22189368057186173	-0.2259668565509733
21	1.0	ltm	35.0	131.125	0.343270725925194	0.6404573643516416	2.1685981241914862	0.15068541861409537	0.3267761161495361	0.30950363894760063	0.3259968153254252	0.3213846187743264	0.15327137841487515	0.1512829857554912	0.11190987118547813	0.048437050495043266	-0.06723466743135349	0.024046033907853995	-0.10216966722925613	-0.06240168660229393	-0.1014752712060764	-0.28198598611712483	-0.2131635503139268
22	1.0	ltm	45.0	131.125	0.266937327311592	0.6302981947365248	2.1685981241914862	0.11211939678984295	0.24314191356393436	0.3158077529075061	0.3466923492869122	0.306976429201809	0.20800318748118318	0.16806144210599874	0.09932953744675384	0.019136037266737148	-0.1264590739338854	-0.06998695264980312	-0.1039713276463139	-0.16982415755538185	-0.1816868536704886	-0.301963946644264	-0.2306441823094103
23	1.0	ltm	55.0	131.125	0.2571551914133576	0.629487510602071	2.1685981241914862	0.1025012345866959	0.2222839850520202	0.33575116826778817	0.30155264141049615	0.25072802852832815	0.17192953212821027	0.15059833833178737	0.04141938644702131	-0.009482838317033908	-0.14134553089271676	-0.1496208623066443	-0.1700708536347244	-0.19339685023548997	-0.1458244047205595	-0.35673327517103054	-0.18644743896561247
24	1.0	ltm	65.0	131.125	0.300418117638912	0.6272775069675769	2.1685981241914862	0.13582385495255056	0.2945473570705576	0.3959804640652242	0.21714423412862924	0.18128430545220311	0.050213958241843513	0.05315332647475132	-0.067539543590518	-0.1752347795472658	-0.21690602036179354	-0.3095865210628014	-0.35279627276648273	-0.37329136072594826	-0.3302037415786565	-0.47269557989031163	-0.3749300603711558
25	1.0	ltm	75.0	131.125	0.3306531848177143	0.6365935576138199	2.1685981241914862	0.13466172775211988	0.2920271702036318	0.40381463072475327	0.2805073175453451	0.10472324067444826	-0.00039823437596707705	-0.0032012320056649733	-0.07796291927069313	-0.13376494376263398	-0.1510042417030929	-0.1753392191454404	-0.2440628054071158	-0.2821549097541596	-0.3488576546342603	-0.3733261897245279	-0.34663966225839693
26	1.0	ltm	85.0	131.125	0.17182950446751066	0.6158832498913427	2.1685981241914862	0.05255952853849519	0.11398049499696955	0.18922309078387728	0.19910347813832563	0.016414901237149157	-0.01430923773746174	-0.029597286781664373	0.0022156951300397834	-0.09863975197301783	-0.2009043302556621	-0.21623541419497805	-0.24947930738458032	-0.2892723318506306	-0.35296980864664135	-0.3444594557166985	-0.33844096236507293
27	1.0	ltm	95.0	131.125	0.16069942375067875	0.62907012458786	2.1685981241914862	0.04005046613161481	0.08685336572601453	0.11243754287562237	0.16278385177415755	0.08261636576046798	-0.03470493449838721	-0.06735696370769603	-0.017363285106867292	-0.07350859423231182	-0.07672031282446706	-0.15763562517287805	-0.20039577639743497	-0.3354978821586128	-0.37348466706527683	-0.37194353866657814	-0.31370852035586777
28	1.0	ltm	105.0	131.125	0.27911994412213575	0.623447887795431	2.1685981241914862	0.09780749866198009	0.2121051581302313	0.12728818709054585	0.13444815489577427	0.10934411232850189	0.07035271450514541	-0.052339078282159834	0.011705257122194657	-0.02588108387397245	-0.07954665345417607	-0.17690595901672382	-0.15978125789585662	-0.20486096067080523	-0.3315553166312004	-0.3482408576748788	-0.17092042977168634
29	1.0	ltm	115.0	131.125	0.29685006496810623	0.6262328181253614	2.1685981241914862	0.12469166996095915	0.2704061215796399	0.28005599372430034	0.2698798004375237	0.10059854439721531	0.11531410024806757	-0.0521428453765887	-0.11798837910644062	-0.13652004882971935	-0.12214636718368953	-0.283021239499095	-0.30091290523391406	-0.30119240077570275	-0.3848069271030203	-0.39087909771014917	-0.16112577512892867
30	1.0	ltm	125.0	131.125	0.28725878305884867	0.6337816914794875	2.1685981241914862	0.12998122568356793	0.28187704219749565	0.21820014603350144	0.23141324519170903	0.07586962966641284	0.011229467701801915	-0.023125719082330746	-0.10371370298193101	-0.06168955608576761	-0.07660917658232824	-0.22095614254264828	-0.30587665433812783	-0.2876773809572775	-0.4424740466111922	-0.38139769348121255	-0.273704644694288
31	1.0	ltm	135.0	131.125	0.29628749004031785	0.6397637846855682	2.1685981241914862	0.11736990178372672	0.25452814884472874	0.2751312218881317	0.2123105137488193	0.19592443338623863	0.08981576386994895	0.013970069643657813	-0.15149922904962493	-0.10788908978995512	-0.12391819658868948	-0.29173218359457664	-0.24066751982463383	-0.22635040384324265	-0.4241817232770173	-0.33995694201988846	-0.3153478000874812
32	1.0	ltm	145.0	131.125	0.35195779036810193	0.629286678883369	2.1685981241914862	0.13586434215631574	0.29463515754469655	0.34366283967251554	0.2761131608860466	0.17460926536102647	0.09412853468564361	0.018901081133963236	-0.027468335753451808	-0.04416228980298124	0.005009796299368285	-0.1606548318048844	-0.16697917279329205	-0.1872724983534666	-0.27137445211532246	-0.4153634997267128	-0.3373873631738586
33	1.0	ltm	155.0	131.125	0.32188873539010154	0.6184635713975432	2.1685981241914862	0.11975768546562254	0.25970629205826307	0.3305772851685329	0.2887131429018701	0.14888618580770538	0.016341342284280164	-0.022483488700749517	0.02403342664916617	-0.04270431027402011	-0.004378218769776718	-0.08892602946882089	-0.18439637075047433	-0.20369759783611585	-0.12531374251834804	-0.34500146110728347	-0.3280936997318572
34	1.0	ltm	165.0	131.125	0.258362931920311	0.6188744290379543	2.1685981241914862	0.10156932224288011	0.2202630416913104	0.2412142024210844	0.19882855586852494	0.21956794600607585	0.0380302268636409	-0.017081517375425743	-0.03473096589834526	-0.050324812264698995	-0.03198375000520372	-0.04731982712070438	-0.21173869314274393	-0.23365188779056847	-0.1457871210356958	-0.2521529345022675	-0.27794591218331
35	1.0	ltm	175.0	131.125	0.4654595075544416	0.6237294624809355	2.1685981241914862	0.21202487138773432	0.45979673837338175	0.3901914600076344	0.22670725943876716	0.17853289064676725	-0.01676134728985109	0.011211737904577305	-0.07149500920065405	-0.07308440320540406	0.024548360519358072	-0.046805571045430545	-0.11550788512353521	-0.239438378427084	-0.22315289884072073	-0.2861663306102227	-0.24577655112575564
36	1.0	perception	-175.0	131.125	0.36346083699096604	0.6174287609240683	2.6436608855822468	0.10066776701480938	0.26613143809595824	0.27830724773059035	0.12442194595059784	0.03313734087337977	-0.14317869044049936	-0.12027866190924073	-0.17439168418269765	-0.20543752179670047	-0.24010565424570657	-0.1478261340881138	-0.31735281722546793	-0.33045721121374305	-0.27867007753998074	-0.3544647122672921	-0.33009151039431456
37	1.0	perception	-165.0	131.125	0.3038963526393779	0.6083275370678205	2.6436608855822468	0.0888382431372745	0.23485818852585805	0.31975910386224465	0.17000515320309556	-0.016321302174071562	-0.10513062323689001	-0.16521529157198683	-0.19878324197590683	-0.24300192745479404	-0.31755391515124587	-0.2770648839878976	-0.3941327552770829	-0.4584944567722958	-0.25137485467813037	-0.27334888183257045	-0.4179091232900232
38	1.0	perception	-155.0	131.125	0.2863113200252376	0.6342733663706644	2.6436608855822468	0.08319352415592308	0.21993546574475567	0.17176479340463657	0.06217741518135829	-0.14165744800271524	-0.16063909711870225	-0.2204674318803338	-0.30674790504399435	-0.2622395805035477	-0.346355018892393	-0.27215715519070977	-0.37960679695249777	-0.43163680753920025	-0.38692914795125294	-0.3875490142866998	-0.42282574239749915
39	1.0	perception	-145.0	131.125	0.3266723754157336	0.6415844289293201	2.6436608855822468	0.11341153318964593	0.29982163426737973	0.2758589555215932	0.26688206901765843	0.09612614933548012	0.005540644923414385	-0.08617717692551582	-0.1511165985718362	-0.23292542366224603	-0.3034814598870144	-0.2535763691571061	-0.34523405442132643	-0.4077002113004828	-0.34421270563568845	-0.3917628931612442	-0.43591855789111394
40	1.0	perception	-135.0	131.125	0.41124554167329913	0.6296587125220259	2.6436608855822468	0.1477837430200328	0.3906901009469991	0.4017761971933515	0.2687999018425767	0.16103524067026653	0.08532546179238602	-0.052497192169906004	-0.1258552027800691	-0.2138406503763303	-0.25505508210036343	-0.23205711393284112	-0.26275248501280735	-0.34083474981114514	-0.2843461915139246	-0.24866529860018605	-0.42186129049820226
41	1.0	perception	-125.0	131.125	0.32301512291375295	0.6291767539387965	2.6436608855822468	0.10191423512969336	0.26942667709640244	0.3645409772387338	0.2622614244062596	0.15023382205262692	0.021326143772843	-0.07964949231334585	-0.10250026379429607	-0.20014772070164738	-0.3290856611161779	-0.28581558369844484	-0.32463932833339604	-0.28666845631855525	-0.2939651861144436	-0.3311466121872212	-0.3322486434417248
42	1.0	perception	-115.0	131.125	0.24355423553566025	0.6260229971880381	2.6436608855822468	0.07763413069961403	0.20523831471674953	0.17833894457852256	0.15297514649542582	-0.004105448355345411	-0.1552582616188404	-0.1956107230906469	-0.2741294033356063	-0.36951560568300434	-0.3947997851620046	-0.45687383089837896	-0.37729055188807004	-0.3730079458361661	-0.3267228809757772	-0.33551742484130964	-0.3214604231329118
43	1.0	perception	-105.0	131.125	0.25209695980026475	0.6173620149083662	2.6436608855822468	0.07680436573130639	0.20304469752580823	0.2634757041042605	0.2794707568959976	0.02710628084993971	-0.06548944125490877	-0.06432847866717327	-0.23962029557626993	-0.2851719942434408	-0.28860456510646465	-0.3746270409778583	-0.3466106797613825	-0.384876147128668	-0.44103893512166875	-0.3440977338708631	-0.2781686530699617
44	1.0	perception	-95.0	131.125	0.33537928004132084	0.6316850070781593	2.6436608855822468	0.11981495249017285	0.31675010340616516	0.28629151568529126	0.2338271194667512	0.01980536896248789	-0.06904114358528192	-0.09925807304477635	-0.21456995218023955	-0.23183624598725977	-0.16950718877118007	-0.2243216740422909	-0.29645146182199245	-0.24054519487592352	-0.3202324556469461	-0.3206144788075538	-0.19576571298445541
45	1.0	perception	-85.0	131.125	0.32201501218200157	0.6333900468698447	2.6436608855822468	0.11088001841186707	0.2931291676680923	0.29233954655228445	0.1432292598709801	0.018703340991255535	-0.15179154636838846	-0.223099379395725	-0.22503118057510585	-0.2687879058795482	-0.22347658139391452	-0.28607725456567795	-0.3547802578787319	-0.34582317279340086	-0.35867939144450484	-0.39245293215518406	-0.3118615993083049
46	1.0	perception	-75.0	131.125	0.3631956674741619	0.6373714100914453	2.6436608855822468	0.12873677627032482	0.3403363799618105	0.3641285655798118	0.22030452519396065	0.1374180412338133	-0.15684889051114734	-0.16795868963437904	-0.23474197201866087	-0.24441078421265952	-0.26157767504831647	-0.2585612815136056	-0.2958716712980274	-0.3160409948036539	-0.45281079929095436	-0.37289417587684437	-0.3253075454669593
47	1.0	perception	-65.0	131.125	0.44289808559100763	0.6260531186881588	2.6436608855822468	0.16047260255915138	0.42423514259321404	0.39885917798979775	0.247484415134908	0.05067630564574781	-0.11611195680499267	-0.13908999476946998	-0.17558135466372757	-0.2032993693246007	-0.17389479587641835	-0.22884132065991897	-0.25397283499746337	-0.3116145958279356	-0.26034259932084164	-0.31331035083560826	-0.2860863138809751
48	1.0	perception	-55.0	131.125	0.4031581214657973	0.6262676184898566	2.6436608855822468	0.13174747058469286	0.3482956347591501	0.35188913942056	0.3180775516646559	0.20636371995527622	-0.023968836706735212	-0.06860436607684067	-0.1802146411163489	-0.10960738175222662	-0.14639181679676183	-0.1964789323609274	-0.22557530860686095	-0.16883802875937312	-0.16837239652100439	-0.19193048688794512	-0.25837859803035634
49	1.0	perception	-45.0	131.125	0.43351497274156775	0.6232224032129201	2.6436608855822468	0.14940482624390328	0.394975695258219	0.3631655211416111	0.2540870697294909	0.06040801341159919	-0.054123786445411104	-0.06625212058943888	-0.14376670085648402	-0.10764766165290987	-0.14128052577009245	-0.22236322139919318	-0.25682636737958464	-0.2800691117877961	-0.20487597575224226	-0.2528647390554629	-0.2154164358965241
50	1.0	perception	-35.0	131.125	0.4460073482077946	0.627462751906561	2.6436608855822468	0.13579444886561845	0.358994472945234	0.3668336856452117	0.29396830970437593	0.1123310621143923	-0.0263215538269612	-0.05705492505456616	-0.06456607432270538	-0.17273732134454667	-0.14029479156588504	-0.217386722431233	-0.16587353623778123	-0.22587619552226834	-0.28319687090342316	-0.2789984693526663	-0.18891026055109053
51	1.0	perception	-25.0	131.125	0.4019781726545309	0.6293159768963148	2.6436608855822468	0.11991725551001493	0.31702055789819866	0.40598882574257084	0.33952264795987314	0.30006056094775674	0.16969618273138748	0.08364839085594868	0.16042848638717158	0.0698552998623225	0.0912111921894465	-0.0033218304714977553	-0.043205566570891224	-0.0426861355919028	-0.07700797280737005	-0.07804905891201508	0.004570243252391696
52	1.0	perception	-15.0	131.125	0.480068360116162	0.6368409601758014	2.6436608855822468	0.18488036196840676	0.48876098144816454	0.4695362259130648	0.5664006903233625	0.5839352225944192	0.5882893943023	0.6303675493309709	0.5676616507244493	0.5704241796569366	0.53425794624058	0.411918275734379	0.37942036843403354	0.4024897308039386	0.30273633015940077	0.313901897930091	0.42893701243515164
53	1.0	perception	-5.0	131.125	0.4104824743503114	0.6331867527009725	2.6436608855822468	0.15261071940687124	0.403450989616513	0.39081162542748477	0.6410941881306147	0.86096713004562	0.8283001772802124	0.8667573772827265	0.8739277608683219	0.8595121690694466	0.7235846742235711	0.7438229506892637	0.733377791244191	0.6726194855205572	0.5749472429877112	0.713923063408618	0.7505087552902937
54	1.0	perception	5.0	131.125	0.48312230132252787	0.6230993308354946	2.6436608855822468	0.18962407960268204	0.5013017622101449	0.5042551517459475	0.6203144810556463	0.7495419739228943	0.8297736886101327	0.8894586795453923	0.9175329760360489	0.8474076683045556	0.773834680645218	0.7945647668300934	0.7709976499772061	0.7014034460113848	0.7119520557559474	0.7007139529447813	0.6202945120682417
55	1.0	perception	15.0	131.125	0.4005276612881749	0.6252101668102709	2.6436608855822468	0.16426940588357922	0.43427260303225257	0.3582607286518044	0.33470531672972176	0.40742868625891365	0.40180637131428	0.43674246238088665	0.464270208684356	0.347407087440185	0.4257406171445015	0.43042912201150174	0.2831282815680791	0.2839069707692205	0.25425332726867467	0.21591475118458908	0.18525818924126133
56	1.0	perception	25.0	131.125	0.3159448628798326	0.6366381722704646	2.6436608855822468	0.11221350049550634	0.2966544420942342	0.3085017964836393	0.16608763099267365	0.10575143330680621	0.16097443051414576	0.05204583281987768	0.14649309939929187	-0.024799278981922326	0.03908239560847324	0.038096774214986515	-0.019851969438886768	-0.03977349478733724	-0.04996768349269132	0.018977640044101334	0.007282864675361389
57	1.0	perception	35.0	131.125	0.29859124786329483	0.6251795214164783	2.6436608855822468	0.09036934156045305	0.23890589353919184	0.18653237301205824	0.1291919337109204	0.05857462681770034	-0.023672872013916053	-0.11960010841327684	-0.008190140316813628	-0.10269658925982941	-0.13780354460717906	-0.15269810758766067	-0.15002691343360075	-0.20204380784749373	-0.16099559026368002	-0.22827419926792183	-0.12198967319583402
58	1.0	perception	45.0	131.125	0.2841968203884687	0.6280309530886439	2.6436608855822468	0.10436845839340207	0.2759148111431552	0.28341252031467584	0.1416319085846849	-0.02179511410683303	-0.16930518242254672	-0.16887948537055694	-0.17722025335615962	-0.19464883569696378	-0.3120756858192517	-0.3313700216529772	-0.27651182656988055	-0.36575193994620797	-0.40683533585776877	-0.44702887111252965	-0.32891939686184657
59	1.0	perception	55.0	131.125	0.31412439800178793	0.6243925587911492	2.6436608855822468	0.10642717570684919	0.2813573615791863	0.24595728592113517	0.11176341571418195	-0.0821771617754926	-0.13699319122390125	-0.1960575503383903	-0.19818651747136315	-0.14125420028810637	-0.17820074760319193	-0.2387984460109592	-0.2009602515311298	-0.3124102611572207	-0.2784060149563018	-0.28382824860983236	-0.292029727057225
60	1.0	perception	65.0	131.125	0.24895265211117631	0.6275258754168294	2.6436608855822468	0.07035427358328099	0.18599284120567228	0.24100882103773555	0.046701252951908745	-0.08424986950994032	-0.22415203499497302	-0.2408864884820137	-0.2597866208698058	-0.34990713425072384	-0.27483474628616295	-0.2511295718245011	-0.22772201343903115	-0.366087947859068	-0.3328614771099838	-0.3054140763775957	-0.3344406987580201
61	1.0	perception	75.0	131.125	0.36266542808084545	0.6282435482134494	2.6436608855822468	0.12535601115534706	0.3313987834640028	0.2935005762935446	0.13671829139823025	-0.04394114568149417	-0.18064392107113472	-0.17930070568429474	-0.1728983900671821	-0.24735895720451861	-0.22056645584824153	-0.24214583258266784	-0.22824747717489302	-0.38793874624999924	-0.19538310991428004	-0.14985259290593111	-0.23669041510247593
62	1.0	perception	85.0	131.125	0.35115072218268695	0.628663588242657	2.6436608855822468	0.12113251481876455	0.3202332913985797	0.23424012575571976	0.19264129482626394	-0.028856201569346897	-0.15782955690164863	-0.22804404696347758	-0.13529059268839327	-0.2449674327858432	-0.235034045425606	-0.21942782843920977	-0.23447262447407335	-0.4492773036060816	-0.27943215722344755	-0.26857918464905695	-0.290660845151132
63	1.0	perception	95.0	131.125	0.37186930559755005	0.6311700804333901	2.6436608855822468	0.1289002537596281	0.34076855900595476	0.36875578468660863	0.19988111573205916	0.0718505910943586	-0.16189097406032024	-0.18199282722234747	-0.20615523618537807	-0.243528210405685	-0.21482006016454125	-0.25002156655169294	-0.21467493917577637	-0.2953044625474611	-0.34492645053270526	-0.32013371856277656	-0.2764427722345843
64	1.0	perception	105.0	131.125	0.3219903598083436	0.624381037246132	2.6436608855822468	0.10172113938860541	0.26891619743851575	0.3601103640430428	0.2133444279445974	0.10544804574778847	-0.05499405551622702	-0.09233720105220261	-0.05149300604582212	-0.21855360800126117	-0.19825039098477662	-0.20789431044982734	-0.22834223860465058	-0.27759841594667145	-0.2924827357852	-0.30050217360208525	-0.1618758517886361
65	1.0	perception	115.0	131.125	0.31802822362002514	0.6234981017522071	2.6436608855822468	0.08670265413148781	0.2292124154035803	0.25424112876348165	0.1320135769603243	0.0682634509983427	-0.1422814639295816	-0.12300372107090607	-0.1561408689261474	-0.19820805132195105	-0.2042086170848818	-0.2238618458384334	-0.25087769151186723	-0.2920460192444578	-0.31385569594235113	-0.337053659509769	-0.1778201301258626
66	1.0	perception	125.0	131.125	0.30876063348948823	0.6216102026657108	2.6436608855822468	0.1022788332490199	0.2703905508834229	0.22522585830644318	0.1392909565118422	-0.03241404903911326	-0.1692324410376063	-0.09657806669846004	-0.20416506657820552	-0.22556745870861786	-0.28777166587306613	-0.2818128096016393	-0.3187159918505378	-0.4111705994316353	-0.4299618114645479	-0.4369322531379459	-0.3751832612540808
67	1.0	perception	135.0	131.125	0.29144122359845015	0.6325501251687544	2.6436608855822468	0.09843352426777063	0.26022485793671607	0.23319390569445894	0.18200049069816288	0.04911534684747489	-0.1448848881436971	-0.19773207149284644	-0.2654049546568225	-0.30528005291230564	-0.20953601102876354	-0.24427975953505035	-0.27145522749378365	-0.2933744489557793	-0.38379285585836165	-0.42118929559416085	-0.30893519872519953
68	1.0	perception	145.0	131.125	0.37484930197196215	0.6323136185706503	2.6436608855822468	0.1325051137320739	0.35029858631311084	0.36089269528258433	0.2755439744273698	0.06378742325634326	-0.1075212430641396	-0.12479801041379508	-0.17331340487880534	-0.23062846342193524	-0.1457663610666844	-0.2464988628058519	-0.21129499941790772	-0.23960545164391658	-0.25739312367804507	-0.31622376312133893	-0.23406271249782565
